year,Boys,Girls
1880,0,79
1881,0,84
1882,0,99
1883,0,92
1884,0,90
1885,0,92
1886,0,94
1887,0,82
1888,0,98
1889,0,95
1890,0,89
1891,0,77
1892,0,93
1893,0,89
1894,0,97
1895,0,106
1896,0,96
1897,0,95
1898,0,87
1899,0,81
1900,0,125
1901,0,78
1902,0,108
1903,0,95
1904,0,100
1905,0,132
1906,0,85
1907,0,120
1908,0,121
1909,0,167
1910,0,183
1911,0,195
1912,0,342
1913,0,416
1914,0,450
1915,0,669
1916,0,662
1917,0,675
1918,0,663
1919,6,735
1920,7,786
1921,6,714
1922,0,754
1923,0,772
1924,8,726
1925,9,673
1926,0,717
1927,0,677
1928,7,657
1929,0,600
1930,10,609
1931,0,567
1932,0,531
1933,5,537
1934,0,527
1935,0,546
1936,0,492
1937,0,475
1938,0,473
1939,0,458
1940,9,470
1941,0,505
1942,0,471
1943,0,498
1944,0,414
1945,0,416
1946,0,418
1947,6,455
1948,0,385
1949,0,417
1950,0,344
1951,0,397
1952,6,362
1953,7,354
1954,0,348
1955,0,344
1956,0,314
1957,5,358
1958,0,348
1959,0,337
1960,0,266
1961,0,254
1962,0,226
1963,0,273
1964,0,241
1965,0,235
1966,0,202
1967,0,189
1968,0,185
1969,0,176
1970,0,161
1971,0,198
1972,6,146
1973,0,158
1974,0,131
1975,0,126
1976,0,104
1977,0,104
1978,0,113
1979,0,97
1980,0,86
1981,0,99
1982,0,90
1983,0,66
1984,0,74
1985,0,81
1986,0,59
1987,0,76
1988,0,76
1989,0,84
1990,0,76
1991,0,68
1992,0,69
1993,0,47
1994,0,43
1995,0,48
1996,0,42
1997,0,40
1998,0,28
1999,0,30
2000,0,37
2001,0,34
2002,0,23
2003,0,23
2004,0,25
2005,0,30
2006,0,21
2007,0,28
2008,0,22
2009,0,16
2010,0,21
2011,0,18
2012,0,15
2013,0,13
2014,0,14
2015,0,15
2016,0,21
2017,0,15
2018,0,14
2019,0,11
