year,F,M
1880,0,25
1881,0,21
1882,0,22
1883,0,33
1884,0,38
1885,0,23
1886,0,46
1887,0,39
1888,0,41
1889,6,47
1890,5,43
1891,0,41
1892,0,51
1893,0,54
1894,0,55
1895,6,53
1896,5,53
1897,0,37
1898,6,49
1899,0,43
1900,0,46
1901,0,34
1902,6,44
1903,9,33
1904,6,50
1905,0,33
1906,0,43
1907,7,50
1908,0,46
1909,0,51
1910,0,54
1911,5,83
1912,7,141
1913,6,194
1914,13,194
1915,11,307
1916,14,276
1917,10,328
1918,8,350
1919,13,283
1920,7,349
1921,12,331
1922,13,267
1923,8,277
1924,10,290
1925,11,280
1926,0,237
1927,10,254
1928,0,260
1929,10,260
1930,6,212
1931,7,178
1932,7,199
1933,0,169
1934,7,170
1935,0,166
1936,0,150
1937,0,145
1938,10,117
1939,0,121
1940,0,127
1941,5,130
1942,7,141
1943,7,158
1944,0,138
1945,0,109
1946,0,132
1947,5,143
1948,0,148
1949,0,119
1950,0,114
1951,0,132
1952,0,100
1953,0,108
1954,0,101
1955,0,111
1956,0,91
1957,0,84
1958,0,94
1959,0,92
1960,0,68
1961,0,71
1962,0,61
1963,0,53
1964,0,53
1965,0,50
1966,0,58
1967,0,52
1968,0,57
1969,0,43
1970,0,37
1971,0,55
1972,0,32
1973,0,34
1974,0,31
1975,0,31
1976,0,29
1977,0,23
1978,0,27
1979,0,29
1980,0,22
1981,0,29
1982,0,18
1983,0,24
1984,0,24
1985,0,15
1986,0,24
1987,0,14
1988,0,16
1989,0,22
1990,0,16
1991,0,14
1992,0,19
1993,0,10
1994,0,5
1995,0,7
1996,0,6
1997,0,5
1998,0,10
1999,0,0
2000,0,5
2001,0,0
2002,0,10
2003,0,7
2004,0,7
2005,0,5
2006,0,0
2007,0,0
2008,0,7
2009,0,0
2010,0,5
2011,0,0
2012,0,0
2013,0,0
2014,0,6
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
