year,Girls,Boys
1880,8,0
1881,6,0
1882,0,0
1883,8,0
1884,6,0
1885,10,0
1886,19,0
1887,17,0
1888,26,0
1889,16,0
1890,19,0
1891,15,0
1892,21,0
1893,23,0
1894,23,0
1895,25,0
1896,26,0
1897,31,0
1898,30,0
1899,35,0
1900,36,0
1901,30,0
1902,35,0
1903,28,0
1904,23,0
1905,39,0
1906,30,0
1907,39,0
1908,42,0
1909,31,0
1910,33,0
1911,25,0
1912,46,0
1913,62,0
1914,72,0
1915,88,0
1916,96,0
1917,119,0
1918,89,0
1919,84,0
1920,112,0
1921,101,0
1922,101,0
1923,74,0
1924,86,0
1925,90,0
1926,69,0
1927,63,0
1928,74,0
1929,56,0
1930,55,0
1931,52,0
1932,35,0
1933,32,0
1934,35,0
1935,48,0
1936,38,0
1937,43,0
1938,48,0
1939,30,0
1940,37,0
1941,29,0
1942,23,0
1943,22,0
1944,26,0
1945,16,0
1946,24,0
1947,18,0
1948,22,0
1949,21,0
1950,25,0
1951,15,0
1952,16,0
1953,13,0
1954,17,0
1955,10,0
1956,15,0
1957,17,0
1958,14,0
1959,13,0
1960,12,0
1961,15,0
1962,6,0
1963,7,0
1964,9,0
1965,9,0
1966,5,0
1967,9,0
1968,6,0
1969,0,0
1970,9,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,10,0
1976,0,0
1977,6,0
1978,0,0
1979,6,0
1980,5,0
1981,0,0
1982,7,0
1983,0,0
1984,0,0
1985,0,0
1986,5,0
1987,0,0
1988,0,0
1989,0,0
1990,7,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,5,0
2002,0,0
2003,6,0
2004,0,0
2005,0,0
2006,6,0
2007,7,0
2008,0,0
2009,5,0
2010,11,0
2011,12,0
2012,16,0
2013,14,0
2014,20,0
2015,14,0
2016,34,0
2017,26,0
2018,34,0
2019,40,0
