year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,5,0
1914,6,0
1915,14,0
1916,22,0
1917,26,0
1918,20,0
1919,30,0
1920,50,0
1921,79,0
1922,70,0
1923,77,0
1924,102,0
1925,100,0
1926,82,0
1927,84,0
1928,56,0
1929,61,0
1930,66,0
1931,74,0
1932,63,0
1933,52,0
1934,54,0
1935,49,0
1936,50,0
1937,49,0
1938,42,0
1939,32,0
1940,40,0
1941,58,0
1942,64,0
1943,67,0
1944,67,0
1945,82,0
1946,104,0
1947,98,0
1948,80,0
1949,80,0
1950,66,0
1951,56,0
1952,58,0
1953,50,0
1954,69,0
1955,52,0
1956,44,0
1957,49,0
1958,49,0
1959,45,0
1960,40,0
1961,37,0
1962,40,0
1963,34,0
1964,31,0
1965,37,0
1966,23,0
1967,23,0
1968,24,0
1969,17,0
1970,17,0
1971,17,0
1972,6,0
1973,10,0
1974,13,0
1975,12,0
1976,18,0
1977,24,0
1978,16,0
1979,12,0
1980,16,0
1981,14,0
1982,14,0
1983,10,0
1984,11,0
1985,10,0
1986,13,0
1987,23,0
1988,17,0
1989,13,0
1990,17,0
1991,13,0
1992,28,0
1993,32,0
1994,12,0
1995,17,0
1996,23,0
1997,21,0
1998,20,0
1999,14,0
2000,25,0
2001,17,0
2002,15,0
2003,11,0
2004,15,0
2005,12,0
2006,18,0
2007,24,0
2008,19,0
2009,19,0
2010,12,0
2011,22,0
2012,31,0
2013,29,0
2014,21,0
2015,24,0
2016,34,0
2017,29,0
2018,26,0
2019,27,0
