year,F,M
1880,19,0
1881,19,0
1882,24,0
1883,23,0
1884,20,0
1885,39,0
1886,46,0
1887,51,0
1888,46,0
1889,57,0
1890,55,0
1891,53,0
1892,71,0
1893,71,0
1894,77,0
1895,88,0
1896,90,0
1897,98,0
1898,116,0
1899,91,0
1900,119,0
1901,123,0
1902,113,0
1903,90,0
1904,116,0
1905,117,0
1906,146,0
1907,153,0
1908,147,0
1909,151,0
1910,189,0
1911,181,0
1912,293,0
1913,318,0
1914,365,0
1915,542,0
1916,507,0
1917,561,0
1918,582,0
1919,517,0
1920,512,0
1921,521,0
1922,487,0
1923,423,0
1924,442,0
1925,386,0
1926,310,0
1927,293,0
1928,261,0
1929,191,0
1930,159,0
1931,176,0
1932,154,0
1933,138,0
1934,141,0
1935,116,0
1936,118,0
1937,112,0
1938,116,0
1939,103,0
1940,107,0
1941,107,0
1942,94,0
1943,95,0
1944,87,0
1945,92,0
1946,93,0
1947,95,0
1948,81,0
1949,82,0
1950,82,0
1951,76,0
1952,54,0
1953,63,0
1954,51,0
1955,58,0
1956,66,0
1957,68,0
1958,47,0
1959,57,0
1960,52,0
1961,36,0
1962,40,0
1963,50,0
1964,46,0
1965,41,0
1966,28,0
1967,18,0
1968,26,0
1969,15,0
1970,18,0
1971,20,0
1972,16,0
1973,15,0
1974,8,0
1975,11,0
1976,6,0
1977,10,0
1978,5,0
1979,8,0
1980,10,0
1981,7,0
1982,7,0
1983,0,0
1984,5,0
1985,5,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,5,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,6,0
2002,0,0
2003,0,0
2004,0,0
2005,5,0
2006,7,0
2007,5,0
2008,0,0
2009,5,0
2010,8,0
2011,11,0
2012,8,0
2013,13,0
2014,15,0
2015,7,0
2016,12,0
2017,9,0
2018,8,0
2019,10,0
