year,F,M
1880,12,0
1881,10,0
1882,17,0
1883,29,0
1884,12,0
1885,29,0
1886,19,0
1887,27,0
1888,33,0
1889,13,0
1890,34,0
1891,31,0
1892,22,0
1893,33,0
1894,26,0
1895,27,0
1896,24,0
1897,22,0
1898,26,0
1899,28,0
1900,25,0
1901,27,0
1902,25,0
1903,22,0
1904,16,0
1905,17,0
1906,31,0
1907,16,0
1908,28,0
1909,22,0
1910,30,0
1911,21,0
1912,26,0
1913,36,0
1914,41,0
1915,52,0
1916,48,0
1917,54,0
1918,57,0
1919,44,0
1920,47,0
1921,58,0
1922,54,0
1923,44,0
1924,54,0
1925,48,0
1926,34,0
1927,40,0
1928,27,0
1929,39,0
1930,41,0
1931,16,0
1932,20,0
1933,28,0
1934,18,0
1935,23,0
1936,18,0
1937,19,0
1938,27,0
1939,14,0
1940,18,0
1941,19,0
1942,20,0
1943,19,0
1944,20,0
1945,19,0
1946,20,0
1947,15,0
1948,25,0
1949,19,0
1950,23,0
1951,17,0
1952,25,0
1953,19,0
1954,15,0
1955,19,0
1956,15,0
1957,25,0
1958,18,0
1959,12,0
1960,13,0
1961,14,0
1962,17,0
1963,16,0
1964,18,0
1965,13,0
1966,8,0
1967,13,0
1968,13,0
1969,9,0
1970,7,0
1971,11,0
1972,15,0
1973,14,0
1974,12,0
1975,12,0
1976,12,0
1977,15,0
1978,13,0
1979,16,0
1980,24,0
1981,25,0
1982,21,0
1983,27,0
1984,29,0
1985,26,0
1986,40,0
1987,37,0
1988,39,0
1989,42,0
1990,53,0
1991,62,0
1992,57,0
1993,62,0
1994,61,0
1995,69,0
1996,78,0
1997,79,0
1998,90,0
1999,88,0
2000,114,0
2001,115,0
2002,162,0
2003,189,0
2004,220,0
2005,210,0
2006,247,0
2007,222,0
2008,282,0
2009,316,0
2010,338,0
2011,366,0
2012,410,0
2013,438,0
2014,462,0
2015,509,0
2016,532,0
2017,570,0
2018,654,0
2019,699,0
