year,Boys,Girls
1880,40,0
1881,40,0
1882,73,0
1883,48,0
1884,42,0
1885,68,0
1886,71,0
1887,63,0
1888,70,0
1889,78,0
1890,83,0
1891,83,0
1892,91,0
1893,82,0
1894,85,0
1895,83,0
1896,99,0
1897,96,0
1898,91,0
1899,109,0
1900,112,0
1901,87,0
1902,89,0
1903,100,0
1904,113,0
1905,116,0
1906,111,0
1907,110,0
1908,131,0
1909,137,0
1910,168,0
1911,219,0
1912,266,0
1913,310,0
1914,367,0
1915,506,0
1916,536,0
1917,494,0
1918,561,0
1919,606,0
1920,584,0
1921,606,0
1922,507,0
1923,571,0
1924,551,0
1925,464,0
1926,496,0
1927,462,5
1928,407,0
1929,399,0
1930,341,0
1931,331,0
1932,342,0
1933,291,0
1934,264,0
1935,271,0
1936,254,0
1937,268,0
1938,236,0
1939,246,0
1940,250,0
1941,268,0
1942,325,0
1943,308,0
1944,310,0
1945,291,0
1946,279,0
1947,365,0
1948,298,0
1949,309,0
1950,350,0
1951,360,0
1952,303,0
1953,329,0
1954,351,0
1955,357,0
1956,328,0
1957,350,0
1958,321,0
1959,314,0
1960,348,0
1961,330,0
1962,364,0
1963,361,0
1964,373,0
1965,361,0
1966,299,0
1967,323,0
1968,266,5
1969,290,0
1970,337,0
1971,328,0
1972,257,0
1973,210,5
1974,239,0
1975,229,0
1976,183,0
1977,186,0
1978,203,0
1979,185,0
1980,183,0
1981,173,0
1982,169,0
1983,168,0
1984,150,0
1985,132,0
1986,139,0
1987,109,0
1988,82,0
1989,123,0
1990,129,0
1991,102,0
1992,92,0
1993,66,0
1994,76,0
1995,69,0
1996,66,0
1997,57,0
1998,55,0
1999,52,0
2000,67,0
2001,55,0
2002,31,0
2003,42,0
2004,47,0
2005,35,0
2006,37,0
2007,46,0
2008,42,0
2009,40,0
2010,41,0
2011,30,0
2012,34,0
2013,40,0
2014,51,0
2015,36,0
2016,40,0
2017,37,0
2018,45,0
2019,58,0
