year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,5,0
1887,0,0
1888,0,0
1889,6,0
1890,0,0
1891,7,0
1892,8,0
1893,10,0
1894,9,0
1895,8,0
1896,10,0
1897,9,0
1898,5,0
1899,0,0
1900,0,0
1901,7,0
1902,7,0
1903,7,0
1904,9,0
1905,8,0
1906,5,0
1907,9,0
1908,11,0
1909,9,0
1910,12,0
1911,11,0
1912,20,0
1913,16,0
1914,29,0
1915,33,0
1916,22,0
1917,22,0
1918,30,0
1919,42,0
1920,41,0
1921,40,0
1922,42,0
1923,40,0
1924,59,0
1925,71,0
1926,79,0
1927,73,0
1928,84,0
1929,105,0
1930,95,0
1931,95,0
1932,92,0
1933,88,0
1934,89,0
1935,110,0
1936,98,0
1937,98,0
1938,104,0
1939,93,0
1940,84,0
1941,104,0
1942,109,0
1943,128,0
1944,115,0
1945,112,0
1946,141,0
1947,119,0
1948,130,0
1949,107,0
1950,117,0
1951,124,0
1952,96,0
1953,115,0
1954,95,0
1955,94,0
1956,105,0
1957,113,0
1958,91,0
1959,92,0
1960,80,0
1961,81,0
1962,72,0
1963,77,0
1964,69,0
1965,63,0
1966,41,0
1967,68,0
1968,57,0
1969,63,0
1970,72,0
1971,68,0
1972,50,0
1973,65,0
1974,72,0
1975,70,0
1976,64,0
1977,62,0
1978,46,0
1979,55,0
1980,73,0
1981,76,0
1982,67,0
1983,66,0
1984,50,0
1985,55,0
1986,59,0
1987,45,0
1988,51,0
1989,58,0
1990,73,0
1991,62,0
1992,61,0
1993,66,0
1994,52,0
1995,63,0
1996,74,0
1997,60,0
1998,54,0
1999,55,0
2000,51,0
2001,63,0
2002,52,0
2003,44,0
2004,49,0
2005,48,0
2006,52,0
2007,46,0
2008,48,0
2009,41,0
2010,39,0
2011,44,0
2012,43,0
2013,43,0
2014,23,0
2015,35,0
2016,39,0
2017,42,0
2018,31,0
2019,43,0
