year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,6,0
1913,6,0
1914,7,0
1915,9,0
1916,16,0
1917,17,0
1918,21,0
1919,18,0
1920,21,0
1921,14,0
1922,21,0
1923,15,0
1924,28,0
1925,19,0
1926,14,0
1927,10,0
1928,12,0
1929,13,0
1930,13,0
1931,14,0
1932,10,0
1933,15,0
1934,8,0
1935,10,0
1936,18,0
1937,14,0
1938,9,0
1939,12,0
1940,16,0
1941,8,0
1942,11,0
1943,12,0
1944,12,0
1945,13,0
1946,9,0
1947,15,0
1948,15,0
1949,16,0
1950,7,0
1951,10,0
1952,15,0
1953,8,0
1954,8,0
1955,10,0
1956,7,0
1957,6,0
1958,8,0
1959,9,0
1960,7,0
1961,5,0
1962,9,0
1963,11,0
1964,6,0
1965,5,0
1966,6,0
1967,0,0
1968,10,0
1969,9,0
1970,10,0
1971,12,0
1972,9,0
1973,6,0
1974,11,0
1975,15,0
1976,6,0
1977,8,0
1978,0,0
1979,14,0
1980,11,0
1981,6,0
1982,15,0
1983,8,0
1984,9,0
1985,8,0
1986,8,0
1987,11,0
1988,11,0
1989,9,0
1990,13,0
1991,11,0
1992,11,0
1993,12,0
1994,8,0
1995,6,0
1996,8,0
1997,14,0
1998,12,0
1999,10,0
2000,11,0
2001,14,0
2002,8,0
2003,10,0
2004,11,0
2005,12,0
2006,14,0
2007,22,0
2008,10,0
2009,11,0
2010,7,0
2011,14,0
2012,25,0
2013,14,0
2014,16,0
2015,11,0
2016,12,0
2017,17,0
2018,17,0
2019,14,0
