year,F,M
1880,10,0
1881,5,0
1882,12,0
1883,14,0
1884,23,0
1885,15,0
1886,18,0
1887,28,0
1888,34,0
1889,42,0
1890,71,0
1891,57,0
1892,64,0
1893,78,0
1894,83,0
1895,103,0
1896,85,0
1897,97,0
1898,135,0
1899,106,0
1900,115,0
1901,87,0
1902,94,0
1903,99,0
1904,102,0
1905,117,0
1906,119,0
1907,94,0
1908,107,0
1909,111,5
1910,120,0
1911,130,0
1912,172,0
1913,220,0
1914,233,0
1915,310,0
1916,358,0
1917,331,0
1918,321,0
1919,270,0
1920,258,0
1921,258,6
1922,210,0
1923,216,0
1924,202,0
1925,191,0
1926,182,0
1927,194,0
1928,160,0
1929,164,0
1930,133,0
1931,127,0
1932,123,0
1933,101,0
1934,114,0
1935,96,0
1936,97,0
1937,102,0
1938,68,0
1939,86,0
1940,82,0
1941,54,0
1942,79,0
1943,48,0
1944,48,0
1945,56,0
1946,56,0
1947,48,0
1948,54,0
1949,65,0
1950,41,0
1951,42,0
1952,54,0
1953,39,0
1954,39,0
1955,44,0
1956,36,0
1957,33,0
1958,31,0
1959,20,0
1960,26,0
1961,27,0
1962,14,0
1963,17,0
1964,19,0
1965,13,0
1966,10,0
1967,18,0
1968,17,0
1969,20,0
1970,10,0
1971,12,0
1972,14,0
1973,6,0
1974,7,0
1975,6,0
1976,9,0
1977,6,0
1978,0,0
1979,0,0
1980,5,0
1981,7,0
1982,0,0
1983,7,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,5,0
1993,0,0
1994,0,0
1995,0,0
1996,5,0
1997,0,0
1998,0,0
1999,5,0
2000,10,0
2001,14,0
2002,11,0
2003,11,0
2004,10,0
2005,11,0
2006,7,0
2007,7,0
2008,8,0
2009,6,0
2010,9,0
2011,0,0
2012,8,0
2013,5,0
2014,0,0
2015,0,0
2016,6,0
2017,5,0
2018,0,0
2019,0,0
