year,Girls,Boys
1880,0,11
1881,0,15
1882,0,22
1883,0,30
1884,0,12
1885,0,16
1886,0,12
1887,0,16
1888,0,25
1889,0,17
1890,0,22
1891,0,15
1892,0,28
1893,0,16
1894,0,32
1895,0,37
1896,0,31
1897,0,28
1898,0,21
1899,0,30
1900,0,27
1901,0,22
1902,0,26
1903,0,19
1904,0,36
1905,0,31
1906,0,37
1907,0,37
1908,0,44
1909,0,43
1910,0,44
1911,0,58
1912,0,138
1913,0,137
1914,0,219
1915,0,259
1916,0,252
1917,0,270
1918,0,300
1919,0,231
1920,0,245
1921,0,276
1922,0,218
1923,0,236
1924,0,215
1925,0,218
1926,0,197
1927,0,183
1928,0,160
1929,0,167
1930,0,124
1931,0,118
1932,0,114
1933,0,110
1934,0,97
1935,0,103
1936,0,106
1937,0,95
1938,0,89
1939,0,88
1940,0,69
1941,0,75
1942,0,67
1943,0,82
1944,0,71
1945,0,59
1946,0,70
1947,0,67
1948,0,61
1949,0,38
1950,0,54
1951,0,48
1952,0,46
1953,0,54
1954,0,36
1955,0,40
1956,0,32
1957,0,41
1958,0,26
1959,0,22
1960,0,34
1961,0,39
1962,0,18
1963,0,18
1964,0,14
1965,0,22
1966,0,11
1967,0,16
1968,0,22
1969,0,14
1970,0,11
1971,0,13
1972,0,12
1973,0,10
1974,0,12
1975,0,7
1976,0,0
1977,0,9
1978,0,18
1979,0,8
1980,0,12
1981,0,14
1982,0,13
1983,0,0
1984,0,7
1985,0,11
1986,0,5
1987,0,5
1988,0,0
1989,0,0
1990,0,7
1991,0,7
1992,0,7
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,5
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,5
2010,0,5
2011,0,0
2012,0,0
2013,0,6
2014,0,6
2015,0,0
2016,0,0
2017,0,9
2018,0,6
2019,0,0
