year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,8
1913,0,9
1914,0,5
1915,0,12
1916,0,12
1917,7,22
1918,0,10
1919,7,13
1920,0,19
1921,0,22
1922,5,10
1923,0,16
1924,0,10
1925,6,14
1926,5,10
1927,6,21
1928,0,19
1929,0,17
1930,0,25
1931,0,17
1932,0,12
1933,0,18
1934,5,10
1935,5,6
1936,0,14
1937,0,10
1938,0,14
1939,0,13
1940,0,13
1941,0,8
1942,0,9
1943,0,11
1944,0,15
1945,0,11
1946,0,7
1947,0,15
1948,5,14
1949,6,17
1950,0,22
1951,0,10
1952,0,10
1953,0,18
1954,0,16
1955,0,14
1956,0,19
1957,0,9
1958,0,19
1959,0,9
1960,0,13
1961,0,23
1962,0,33
1963,0,39
1964,0,38
1965,0,32
1966,0,21
1967,0,25
1968,0,19
1969,0,18
1970,0,15
1971,0,19
1972,0,18
1973,0,19
1974,0,23
1975,0,15
1976,0,8
1977,0,10
1978,0,15
1979,0,14
1980,0,8
1981,0,11
1982,0,17
1983,0,16
1984,0,19
1985,0,13
1986,0,16
1987,0,24
1988,0,23
1989,0,19
1990,0,18
1991,0,14
1992,0,15
1993,0,13
1994,0,16
1995,0,9
1996,0,9
1997,0,9
1998,0,8
1999,0,0
2000,0,0
2001,0,6
2002,0,5
2003,0,9
2004,0,6
2005,0,9
2006,0,9
2007,0,0
2008,0,6
2009,0,0
2010,0,0
2011,0,5
2012,0,0
2013,0,0
2014,0,6
2015,0,0
2016,0,5
2017,0,8
2018,0,0
2019,0,0
