year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,6,0
1919,0,0
1920,0,0
1921,9,0
1922,7,0
1923,0,0
1924,8,0
1925,9,0
1926,7,0
1927,13,0
1928,13,0
1929,6,0
1930,5,0
1931,10,0
1932,10,0
1933,8,0
1934,0,0
1935,6,0
1936,5,0
1937,0,0
1938,8,0
1939,6,0
1940,5,0
1941,0,0
1942,5,0
1943,8,0
1944,0,0
1945,19,0
1946,13,0
1947,11,0
1948,9,0
1949,13,0
1950,14,0
1951,11,0
1952,132,0
1953,92,0
1954,77,0
1955,79,0
1956,86,0
1957,67,0
1958,52,0
1959,49,0
1960,92,0
1961,80,0
1962,71,0
1963,68,0
1964,88,0
1965,78,0
1966,51,0
1967,48,0
1968,48,0
1969,36,0
1970,56,0
1971,37,0
1972,28,0
1973,36,0
1974,25,0
1975,27,0
1976,18,0
1977,18,0
1978,22,0
1979,18,0
1980,9,0
1981,6,0
1982,9,0
1983,13,0
1984,7,0
1985,6,0
1986,6,0
1987,7,0
1988,16,0
1989,8,0
1990,20,0
1991,5,0
1992,9,0
1993,16,0
1994,10,0
1995,14,0
1996,22,0
1997,15,0
1998,31,0
1999,31,0
2000,37,0
2001,25,0
2002,31,0
2003,28,0
2004,29,0
2005,30,0
2006,36,0
2007,28,0
2008,39,0
2009,32,0
2010,53,0
2011,52,0
2012,56,0
2013,49,0
2014,48,0
2015,55,0
2016,43,0
2017,53,0
2018,49,0
2019,38,0
