year,F,M
1880,17,0
1881,9,0
1882,7,0
1883,11,0
1884,8,0
1885,14,0
1886,19,0
1887,10,0
1888,20,0
1889,17,0
1890,19,0
1891,15,0
1892,16,0
1893,22,0
1894,21,0
1895,14,0
1896,17,0
1897,12,0
1898,27,0
1899,16,0
1900,28,0
1901,18,0
1902,22,0
1903,19,0
1904,19,0
1905,17,0
1906,22,0
1907,25,0
1908,17,0
1909,30,0
1910,18,0
1911,22,0
1912,39,0
1913,40,0
1914,29,0
1915,42,0
1916,58,0
1917,74,0
1918,67,0
1919,55,0
1920,74,0
1921,55,0
1922,58,0
1923,57,0
1924,63,0
1925,84,0
1926,66,0
1927,75,0
1928,51,0
1929,51,0
1930,58,0
1931,46,0
1932,49,0
1933,49,0
1934,46,0
1935,56,0
1936,51,0
1937,57,0
1938,66,0
1939,69,0
1940,65,0
1941,68,0
1942,106,0
1943,140,0
1944,110,0
1945,96,0
1946,102,0
1947,103,0
1948,86,0
1949,76,0
1950,64,0
1951,65,0
1952,64,0
1953,66,0
1954,55,0
1955,48,0
1956,59,0
1957,54,0
1958,33,0
1959,43,0
1960,38,0
1961,36,0
1962,44,0
1963,42,0
1964,36,0
1965,36,0
1966,35,0
1967,32,0
1968,25,0
1969,26,0
1970,64,0
1971,104,0
1972,77,0
1973,71,0
1974,47,0
1975,48,0
1976,47,0
1977,25,0
1978,22,0
1979,32,0
1980,14,0
1981,19,0
1982,17,0
1983,13,0
1984,7,0
1985,12,0
1986,14,0
1987,8,0
1988,6,0
1989,8,0
1990,8,0
1991,10,0
1992,7,0
1993,5,0
1994,8,0
1995,12,0
1996,6,0
1997,7,0
1998,7,0
1999,0,0
2000,10,0
2001,10,0
2002,15,0
2003,17,0
2004,22,0
2005,24,0
2006,31,0
2007,30,0
2008,36,0
2009,55,0
2010,60,0
2011,82,0
2012,53,0
2013,76,0
2014,61,0
2015,69,0
2016,81,0
2017,96,0
2018,96,0
2019,108,0
