year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,7,0
1913,14,0
1914,15,0
1915,9,0
1916,14,0
1917,9,0
1918,15,0
1919,12,0
1920,20,0
1921,15,0
1922,23,0
1923,22,0
1924,12,0
1925,14,0
1926,17,0
1927,16,0
1928,11,0
1929,13,0
1930,11,0
1931,12,0
1932,10,0
1933,11,0
1934,7,0
1935,0,0
1936,5,0
1937,8,0
1938,8,0
1939,5,0
1940,12,0
1941,7,0
1942,11,0
1943,17,0
1944,8,0
1945,9,0
1946,11,0
1947,12,0
1948,13,0
1949,21,0
1950,16,0
1951,13,0
1952,16,0
1953,17,0
1954,22,0
1955,25,0
1956,19,0
1957,33,0
1958,13,0
1959,20,0
1960,27,0
1961,20,0
1962,26,0
1963,38,0
1964,34,0
1965,36,0
1966,34,0
1967,41,0
1968,44,0
1969,62,0
1970,85,0
1971,99,0
1972,81,0
1973,92,0
1974,75,0
1975,79,0
1976,62,0
1977,57,0
1978,63,0
1979,53,0
1980,36,0
1981,25,0
1982,34,0
1983,19,0
1984,24,0
1985,20,0
1986,12,0
1987,10,0
1988,16,0
1989,7,0
1990,12,0
1991,11,0
1992,10,0
1993,8,0
1994,8,0
1995,6,0
1996,0,0
1997,9,0
1998,0,0
1999,10,0
2000,6,0
2001,8,0
2002,8,0
2003,6,0
2004,6,0
2005,6,0
2006,7,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,9,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
