year,Girls,Boys
1880,8,0
1881,8,0
1882,11,0
1883,28,0
1884,25,0
1885,33,0
1886,43,0
1887,55,0
1888,49,0
1889,56,0
1890,57,0
1891,59,0
1892,64,0
1893,64,0
1894,76,0
1895,71,0
1896,79,0
1897,63,0
1898,104,0
1899,82,0
1900,90,0
1901,76,0
1902,80,0
1903,89,0
1904,106,0
1905,87,0
1906,94,0
1907,119,0
1908,107,0
1909,120,0
1910,129,0
1911,135,0
1912,157,0
1913,170,0
1914,208,0
1915,267,0
1916,273,0
1917,238,0
1918,229,0
1919,239,0
1920,234,0
1921,245,0
1922,230,0
1923,229,0
1924,259,0
1925,240,0
1926,256,0
1927,231,0
1928,233,0
1929,204,0
1930,242,0
1931,224,0
1932,210,0
1933,192,0
1934,213,0
1935,180,0
1936,181,0
1937,157,0
1938,152,0
1939,145,0
1940,164,0
1941,123,0
1942,108,0
1943,112,0
1944,94,0
1945,83,0
1946,111,0
1947,89,0
1948,94,0
1949,92,0
1950,108,0
1951,98,0
1952,98,0
1953,75,0
1954,82,0
1955,74,0
1956,89,0
1957,72,0
1958,54,0
1959,62,0
1960,60,0
1961,70,0
1962,49,0
1963,59,0
1964,64,0
1965,26,0
1966,46,0
1967,41,0
1968,30,0
1969,29,0
1970,20,0
1971,31,0
1972,26,0
1973,17,0
1974,21,0
1975,22,0
1976,13,0
1977,16,0
1978,21,0
1979,9,0
1980,5,0
1981,12,0
1982,0,0
1983,10,0
1984,0,0
1985,5,0
1986,6,0
1987,13,0
1988,5,0
1989,5,0
1990,6,0
1991,0,0
1992,7,0
1993,0,0
1994,0,0
1995,0,0
1996,6,0
1997,0,0
1998,5,0
1999,5,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,6,0
2019,0,0
