year,F,M
1880,5,0
1881,7,0
1882,8,0
1883,8,0
1884,8,0
1885,0,0
1886,13,0
1887,7,0
1888,9,0
1889,7,0
1890,9,0
1891,8,0
1892,13,0
1893,6,0
1894,6,0
1895,0,0
1896,14,0
1897,7,0
1898,9,0
1899,7,0
1900,10,0
1901,8,0
1902,9,0
1903,14,0
1904,10,0
1905,11,0
1906,7,0
1907,13,0
1908,6,0
1909,10,0
1910,13,0
1911,9,0
1912,15,0
1913,22,0
1914,21,0
1915,15,0
1916,27,0
1917,21,0
1918,21,0
1919,18,0
1920,15,0
1921,26,0
1922,22,0
1923,28,0
1924,13,0
1925,16,0
1926,21,0
1927,15,0
1928,20,0
1929,22,0
1930,20,0
1931,17,0
1932,20,0
1933,11,0
1934,16,0
1935,15,0
1936,23,0
1937,22,0
1938,12,0
1939,16,0
1940,16,0
1941,9,0
1942,19,0
1943,17,0
1944,14,0
1945,21,0
1946,21,0
1947,21,0
1948,18,0
1949,14,0
1950,24,0
1951,13,0
1952,21,0
1953,28,0
1954,16,0
1955,17,0
1956,17,0
1957,15,0
1958,20,0
1959,13,0
1960,13,0
1961,14,0
1962,14,0
1963,14,0
1964,13,0
1965,10,0
1966,5,0
1967,14,0
1968,7,0
1969,6,0
1970,7,0
1971,9,0
1972,10,0
1973,0,0
1974,8,0
1975,7,0
1976,7,0
1977,8,0
1978,6,0
1979,5,0
1980,0,0
1981,5,0
1982,5,0
1983,6,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,5,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,6,0
2013,9,0
2014,7,0
2015,10,0
2016,9,0
2017,5,0
2018,16,0
2019,13,0
