year,F,M
1880,10,0
1881,11,0
1882,10,0
1883,15,0
1884,10,0
1885,14,0
1886,15,0
1887,9,0
1888,24,0
1889,22,0
1890,21,0
1891,16,0
1892,28,0
1893,24,0
1894,25,0
1895,32,0
1896,34,0
1897,36,0
1898,33,0
1899,47,0
1900,38,0
1901,40,0
1902,47,0
1903,66,0
1904,48,0
1905,73,0
1906,58,0
1907,75,0
1908,96,0
1909,72,0
1910,81,0
1911,109,0
1912,139,0
1913,156,0
1914,207,0
1915,284,0
1916,296,0
1917,290,0
1918,265,0
1919,244,0
1920,270,0
1921,294,0
1922,308,0
1923,299,0
1924,291,0
1925,270,0
1926,261,0
1927,267,0
1928,225,0
1929,226,0
1930,178,0
1931,156,0
1932,133,0
1933,114,0
1934,109,0
1935,80,0
1936,76,0
1937,80,0
1938,81,0
1939,63,0
1940,65,0
1941,71,0
1942,67,0
1943,54,0
1944,48,0
1945,33,0
1946,46,0
1947,57,0
1948,57,0
1949,49,0
1950,59,0
1951,53,0
1952,59,0
1953,64,0
1954,56,0
1955,52,0
1956,62,0
1957,39,0
1958,44,0
1959,45,0
1960,43,0
1961,25,0
1962,31,0
1963,22,0
1964,17,0
1965,24,0
1966,23,0
1967,18,0
1968,14,0
1969,22,0
1970,20,0
1971,18,0
1972,6,0
1973,9,0
1974,11,0
1975,12,0
1976,7,0
1977,9,0
1978,15,0
1979,8,0
1980,7,0
1981,7,0
1982,7,0
1983,12,0
1984,0,0
1985,8,0
1986,7,0
1987,6,0
1988,9,0
1989,9,0
1990,5,0
1991,12,0
1992,9,0
1993,7,0
1994,8,0
1995,9,0
1996,15,0
1997,15,0
1998,21,0
1999,20,0
2000,17,0
2001,15,0
2002,17,0
2003,18,0
2004,27,0
2005,23,0
2006,25,0
2007,33,0
2008,24,0
2009,19,0
2010,31,0
2011,41,0
2012,41,0
2013,43,0
2014,67,0
2015,78,0
2016,93,0
2017,92,0
2018,87,0
2019,91,0
