year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,5,0
1887,0,0
1888,7,0
1889,0,0
1890,0,0
1891,0,0
1892,6,0
1893,5,0
1894,5,0
1895,0,0
1896,0,0
1897,0,0
1898,6,0
1899,0,0
1900,9,0
1901,8,0
1902,13,0
1903,7,0
1904,12,0
1905,8,0
1906,10,0
1907,11,0
1908,6,0
1909,7,0
1910,15,0
1911,11,0
1912,13,0
1913,13,0
1914,22,0
1915,27,0
1916,46,0
1917,31,0
1918,46,0
1919,32,0
1920,40,0
1921,58,0
1922,55,0
1923,48,0
1924,66,0
1925,80,0
1926,81,0
1927,73,0
1928,105,0
1929,134,0
1930,124,0
1931,148,0
1932,138,0
1933,165,0
1934,178,0
1935,162,0
1936,169,0
1937,177,0
1938,181,0
1939,205,0
1940,201,0
1941,222,0
1942,196,0
1943,187,0
1944,191,0
1945,182,0
1946,194,0
1947,239,0
1948,258,0
1949,245,0
1950,182,0
1951,198,0
1952,196,0
1953,177,0
1954,173,0
1955,155,0
1956,159,0
1957,117,0
1958,188,0
1959,133,0
1960,102,0
1961,79,0
1962,71,0
1963,58,0
1964,44,0
1965,48,0
1966,44,0
1967,44,0
1968,40,0
1969,30,0
1970,32,0
1971,22,0
1972,21,0
1973,22,0
1974,17,0
1975,7,0
1976,0,0
1977,9,0
1978,12,0
1979,8,0
1980,6,0
1981,16,0
1982,12,0
1983,7,0
1984,6,0
1985,7,0
1986,0,0
1987,5,0
1988,0,0
1989,6,0
1990,0,0
1991,0,0
1992,6,0
1993,0,0
1994,6,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,6,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
