year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,5
1918,0,5
1919,0,0
1920,0,9
1921,0,5
1922,0,7
1923,0,9
1924,0,0
1925,0,7
1926,0,5
1927,0,0
1928,0,7
1929,0,7
1930,0,10
1931,0,0
1932,0,0
1933,0,8
1934,0,0
1935,0,7
1936,0,5
1937,0,17
1938,0,22
1939,0,16
1940,0,15
1941,0,19
1942,0,17
1943,0,19
1944,0,15
1945,0,20
1946,0,47
1947,0,41
1948,0,33
1949,0,42
1950,0,44
1951,0,58
1952,7,50
1953,5,62
1954,5,58
1955,0,39
1956,0,52
1957,0,28
1958,5,23
1959,7,31
1960,6,24
1961,5,27
1962,0,22
1963,5,23
1964,0,38
1965,0,44
1966,6,35
1967,6,30
1968,0,28
1969,0,47
1970,5,34
1971,6,45
1972,0,32
1973,0,33
1974,5,15
1975,0,29
1976,0,33
1977,0,22
1978,0,17
1979,0,22
1980,0,29
1981,0,28
1982,0,29
1983,0,19
1984,0,30
1985,0,28
1986,0,50
1987,0,70
1988,0,78
1989,0,84
1990,0,94
1991,0,112
1992,0,118
1993,0,86
1994,0,98
1995,0,68
1996,0,77
1997,0,74
1998,0,53
1999,0,42
2000,0,37
2001,0,30
2002,0,28
2003,0,16
2004,0,18
2005,0,17
2006,0,18
2007,0,15
2008,0,11
2009,0,17
2010,0,15
2011,0,14
2012,0,8
2013,0,8
2014,0,12
2015,0,10
2016,0,0
2017,0,6
2018,0,10
2019,0,8
