year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,8
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,5
1961,8,78
1962,5,97
1963,5,62
1964,6,72
1965,12,78
1966,10,124
1967,11,100
1968,8,96
1969,9,84
1970,6,88
1971,12,96
1972,10,78
1973,0,67
1974,9,39
1975,11,44
1976,9,25
1977,0,26
1978,7,19
1979,0,22
1980,0,29
1981,0,24
1982,8,22
1983,5,30
1984,8,29
1985,5,32
1986,6,26
1987,0,24
1988,9,43
1989,8,50
1990,9,52
1991,15,67
1992,26,88
1993,8,76
1994,13,70
1995,9,56
1996,11,42
1997,9,39
1998,13,48
1999,8,29
2000,0,39
2001,10,34
2002,8,34
2003,13,34
2004,10,24
2005,8,28
2006,0,25
2007,11,22
2008,8,16
2009,6,15
2010,6,14
2011,12,21
2012,11,23
2013,6,14
2014,9,15
2015,0,19
2016,5,21
2017,12,13
2018,8,18
2019,5,25
