year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,6
1895,0,6
1896,0,6
1897,0,7
1898,0,8
1899,0,5
1900,0,20
1901,0,11
1902,0,15
1903,0,8
1904,0,20
1905,0,15
1906,0,34
1907,0,26
1908,0,30
1909,0,37
1910,0,46
1911,0,75
1912,0,135
1913,0,137
1914,0,226
1915,0,260
1916,0,243
1917,0,262
1918,0,250
1919,0,195
1920,0,209
1921,0,237
1922,0,252
1923,0,206
1924,0,240
1925,0,207
1926,0,214
1927,0,194
1928,0,185
1929,0,169
1930,0,164
1931,0,141
1932,0,131
1933,0,119
1934,0,102
1935,0,101
1936,0,110
1937,0,112
1938,0,115
1939,0,107
1940,0,109
1941,0,133
1942,0,118
1943,0,122
1944,0,82
1945,0,91
1946,0,111
1947,0,105
1948,0,108
1949,0,86
1950,0,89
1951,0,88
1952,0,102
1953,0,73
1954,0,63
1955,0,66
1956,0,64
1957,0,76
1958,0,68
1959,0,79
1960,0,80
1961,0,85
1962,0,92
1963,0,76
1964,0,85
1965,0,83
1966,0,88
1967,0,89
1968,0,95
1969,0,86
1970,0,84
1971,0,83
1972,0,76
1973,0,79
1974,0,67
1975,0,62
1976,0,65
1977,0,56
1978,0,53
1979,0,61
1980,0,56
1981,0,61
1982,0,54
1983,0,40
1984,0,46
1985,0,43
1986,0,44
1987,0,48
1988,0,58
1989,0,36
1990,0,40
1991,0,32
1992,0,44
1993,0,32
1994,0,36
1995,0,38
1996,0,34
1997,0,36
1998,0,31
1999,0,27
2000,0,35
2001,0,43
2002,0,29
2003,0,23
2004,0,16
2005,0,18
2006,0,26
2007,0,24
2008,0,25
2009,0,14
2010,0,19
2011,0,10
2012,0,19
2013,0,19
2014,0,22
2015,0,18
2016,0,21
2017,0,18
2018,0,18
2019,0,11
