year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,5,0
1908,6,0
1909,5,0
1910,5,0
1911,11,0
1912,9,0
1913,17,0
1914,15,0
1915,18,0
1916,23,0
1917,27,0
1918,31,0
1919,21,0
1920,40,0
1921,39,0
1922,32,0
1923,32,0
1924,31,0
1925,29,0
1926,27,0
1927,24,0
1928,22,0
1929,32,0
1930,23,0
1931,27,0
1932,27,0
1933,25,0
1934,24,0
1935,28,0
1936,13,0
1937,19,0
1938,24,0
1939,23,0
1940,16,0
1941,28,0
1942,20,0
1943,30,0
1944,36,0
1945,12,0
1946,21,0
1947,30,0
1948,20,0
1949,18,0
1950,20,0
1951,21,0
1952,20,0
1953,19,0
1954,13,0
1955,21,0
1956,11,0
1957,21,0
1958,11,0
1959,20,0
1960,27,0
1961,22,0
1962,13,0
1963,13,0
1964,14,0
1965,10,0
1966,12,0
1967,15,0
1968,18,0
1969,10,0
1970,6,0
1971,15,0
1972,5,0
1973,11,0
1974,9,0
1975,11,0
1976,8,0
1977,7,0
1978,0,0
1979,9,0
1980,0,0
1981,8,0
1982,0,0
1983,8,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,7,0
1989,0,0
1990,5,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,6,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,5,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
