year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,5,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,9,0
1939,8,0
1940,8,0
1941,7,0
1942,5,0
1943,12,0
1944,6,0
1945,6,0
1946,8,0
1947,18,0
1948,7,0
1949,15,0
1950,8,0
1951,15,0
1952,13,0
1953,12,0
1954,19,0
1955,34,0
1956,39,0
1957,38,0
1958,28,0
1959,45,0
1960,52,0
1961,53,0
1962,50,0
1963,65,0
1964,61,0
1965,57,0
1966,57,0
1967,91,0
1968,94,0
1969,134,0
1970,135,0
1971,115,0
1972,117,0
1973,118,0
1974,108,0
1975,114,0
1976,149,0
1977,111,0
1978,137,0
1979,134,0
1980,119,0
1981,150,0
1982,204,0
1983,210,0
1984,192,0
1985,173,0
1986,208,0
1987,243,0
1988,382,0
1989,373,0
1990,407,0
1991,458,0
1992,574,5
1993,647,0
1994,618,0
1995,675,0
1996,1083,5
1997,1444,0
1998,1565,0
1999,1470,0
2000,1596,7
2001,1535,0
2002,1388,0
2003,1459,0
2004,1543,0
2005,1912,6
2006,1798,0
2007,1759,0
2008,1443,0
2009,1200,0
2010,927,0
2011,817,0
2012,770,0
2013,767,0
2014,649,0
2015,654,0
2016,574,0
2017,506,0
2018,493,0
2019,511,0
