year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,6
1955,0,0
1956,0,0
1957,0,5
1958,0,0
1959,0,0
1960,0,11
1961,5,8
1962,7,7
1963,0,0
1964,6,8
1965,7,15
1966,6,5
1967,0,8
1968,0,5
1969,5,13
1970,9,0
1971,8,10
1972,8,9
1973,5,5
1974,6,7
1975,5,10
1976,0,7
1977,0,7
1978,9,0
1979,11,13
1980,11,6
1981,7,9
1982,10,7
1983,17,16
1984,19,17
1985,20,11
1986,15,12
1987,24,13
1988,18,15
1989,10,16
1990,14,18
1991,11,17
1992,15,9
1993,29,23
1994,28,28
1995,24,20
1996,30,20
1997,26,22
1998,19,16
1999,12,11
2000,16,24
2001,17,18
2002,23,22
2003,30,20
2004,26,20
2005,34,17
2006,19,16
2007,32,20
2008,21,24
2009,22,18
2010,16,15
2011,33,19
2012,10,14
2013,11,21
2014,6,15
2015,12,11
2016,6,11
2017,5,6
2018,0,10
2019,0,9
