year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,5,0
1934,0,0
1935,6,5
1936,12,0
1937,22,0
1938,24,0
1939,69,0
1940,105,8
1941,128,6
1942,187,0
1943,203,0
1944,187,0
1945,180,0
1946,240,0
1947,236,6
1948,264,11
1949,203,0
1950,221,0
1951,188,0
1952,208,0
1953,172,6
1954,202,8
1955,206,7
1956,245,0
1957,218,9
1958,206,6
1959,164,10
1960,184,0
1961,187,7
1962,160,0
1963,161,0
1964,153,0
1965,130,6
1966,102,0
1967,77,0
1968,92,0
1969,74,0
1970,75,6
1971,57,0
1972,34,14
1973,47,11
1974,34,9
1975,52,18
1976,36,20
1977,46,29
1978,24,28
1979,32,34
1980,18,25
1981,14,25
1982,22,41
1983,24,30
1984,19,24
1985,17,22
1986,24,27
1987,19,36
1988,17,31
1989,20,42
1990,14,56
1991,15,58
1992,19,71
1993,17,71
1994,6,86
1995,7,69
1996,6,99
1997,10,84
1998,5,73
1999,12,97
2000,6,90
2001,6,81
2002,6,73
2003,0,90
2004,7,87
2005,9,118
2006,6,116
2007,0,111
2008,5,114
2009,0,114
2010,0,111
2011,0,77
2012,0,68
2013,0,78
2014,0,54
2015,0,59
2016,0,66
2017,0,63
2018,0,48
2019,0,55
