year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,5
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,9
1970,0,5
1971,0,5
1972,5,0
1973,0,0
1974,0,0
1975,0,0
1976,0,5
1977,0,0
1978,6,5
1979,0,0
1980,6,0
1981,0,7
1982,9,11
1983,5,5
1984,0,8
1985,5,10
1986,0,7
1987,8,14
1988,5,12
1989,0,14
1990,0,16
1991,13,20
1992,8,21
1993,16,32
1994,14,38
1995,15,34
1996,22,50
1997,17,40
1998,20,39
1999,26,48
2000,24,68
2001,28,60
2002,34,67
2003,25,69
2004,19,56
2005,17,67
2006,16,49
2007,21,66
2008,27,77
2009,23,66
2010,22,74
2011,14,60
2012,11,41
2013,16,34
2014,14,42
2015,11,40
2016,13,32
2017,25,54
2018,19,42
2019,29,29
