year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,5
1931,0,6
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,6
1945,0,0
1946,0,0
1947,0,5
1948,7,8
1949,7,20
1950,9,24
1951,6,44
1952,10,37
1953,8,47
1954,7,80
1955,10,79
1956,12,134
1957,8,127
1958,11,136
1959,9,101
1960,0,139
1961,6,108
1962,5,147
1963,0,149
1964,8,166
1965,0,145
1966,0,144
1967,7,161
1968,0,144
1969,0,140
1970,0,167
1971,0,133
1972,0,138
1973,0,111
1974,0,90
1975,0,78
1976,0,106
1977,0,132
1978,0,123
1979,0,96
1980,0,85
1981,0,82
1982,0,88
1983,0,94
1984,0,97
1985,0,97
1986,0,81
1987,0,112
1988,0,106
1989,0,108
1990,0,114
1991,0,146
1992,0,142
1993,0,139
1994,0,187
1995,0,153
1996,0,158
1997,0,166
1998,0,185
1999,0,186
2000,0,199
2001,0,188
2002,0,198
2003,0,225
2004,0,181
2005,0,191
2006,0,210
2007,0,201
2008,0,176
2009,0,155
2010,0,163
2011,0,110
2012,0,89
2013,0,84
2014,0,62
2015,0,50
2016,0,62
2017,0,39
2018,0,32
2019,0,22
