year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,7
1968,0,5
1969,0,0
1970,0,8
1971,0,0
1972,0,20
1973,0,6
1974,5,9
1975,0,14
1976,0,9
1977,0,14
1978,0,12
1979,0,22
1980,0,32
1981,0,16
1982,6,26
1983,0,20
1984,0,28
1985,11,20
1986,0,19
1987,6,30
1988,0,32
1989,6,35
1990,7,40
1991,0,53
1992,9,48
1993,0,44
1994,5,53
1995,7,74
1996,0,56
1997,13,87
1998,6,79
1999,6,86
2000,16,113
2001,20,96
2002,15,81
2003,7,99
2004,7,66
2005,6,79
2006,14,100
2007,18,134
2008,16,115
2009,13,98
2010,17,131
2011,17,112
2012,15,112
2013,14,116
2014,12,133
2015,9,133
2016,7,106
2017,9,96
2018,5,105
2019,10,121
