year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,7
1960,0,5
1961,0,6
1962,0,0
1963,0,5
1964,0,5
1965,0,0
1966,0,7
1967,0,0
1968,0,0
1969,0,9
1970,7,0
1971,10,0
1972,0,6
1973,5,0
1974,5,0
1975,0,5
1976,0,5
1977,6,11
1978,7,9
1979,7,16
1980,12,15
1981,5,25
1982,20,18
1983,28,27
1984,19,20
1985,23,27
1986,35,45
1987,35,29
1988,31,44
1989,46,52
1990,47,50
1991,51,53
1992,51,64
1993,58,65
1994,68,94
1995,45,84
1996,62,87
1997,68,67
1998,84,61
1999,62,45
2000,51,45
2001,50,43
2002,49,33
2003,49,42
2004,39,42
2005,50,31
2006,42,31
2007,39,28
2008,39,38
2009,40,72
2010,34,45
2011,24,46
2012,20,32
2013,25,32
2014,18,31
2015,19,26
2016,12,33
2017,11,26
2018,6,30
2019,0,24
