year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,5
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,5
1945,0,7
1946,6,5
1947,0,9
1948,0,8
1949,0,17
1950,5,12
1951,7,13
1952,9,15
1953,7,11
1954,10,10
1955,13,16
1956,12,17
1957,15,20
1958,19,17
1959,21,19
1960,23,34
1961,33,27
1962,32,26
1963,24,29
1964,25,21
1965,28,13
1966,28,12
1967,30,14
1968,50,22
1969,38,13
1970,48,11
1971,60,16
1972,45,16
1973,47,14
1974,35,15
1975,44,12
1976,38,9
1977,36,6
1978,40,6
1979,37,10
1980,26,8
1981,30,0
1982,21,12
1983,16,5
1984,20,8
1985,27,7
1986,17,5
1987,13,7
1988,17,11
1989,15,10
1990,6,6
1991,14,0
1992,10,11
1993,12,0
1994,8,0
1995,15,5
1996,11,0
1997,13,5
1998,0,0
1999,8,5
2000,0,0
2001,7,0
2002,0,0
2003,5,0
2004,5,5
2005,9,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,5,0
2012,0,0
2013,0,0
2014,5,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,6
