year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,8
1919,0,0
1920,0,0
1921,0,8
1922,0,0
1923,0,5
1924,0,5
1925,0,0
1926,0,7
1927,0,0
1928,0,5
1929,0,8
1930,0,0
1931,0,9
1932,0,5
1933,0,0
1934,0,9
1935,0,5
1936,0,5
1937,0,0
1938,0,8
1939,0,7
1940,0,7
1941,0,5
1942,0,7
1943,0,0
1944,0,10
1945,0,5
1946,0,15
1947,0,12
1948,0,11
1949,5,9
1950,0,18
1951,0,12
1952,5,18
1953,0,20
1954,0,12
1955,0,26
1956,0,22
1957,0,27
1958,0,35
1959,6,32
1960,6,37
1961,0,39
1962,0,33
1963,7,33
1964,7,39
1965,10,46
1966,0,39
1967,8,42
1968,5,35
1969,6,30
1970,6,44
1971,10,55
1972,5,28
1973,5,38
1974,15,36
1975,0,41
1976,0,35
1977,6,43
1978,5,50
1979,7,49
1980,10,43
1981,8,50
1982,19,59
1983,13,49
1984,13,74
1985,14,65
1986,12,62
1987,11,60
1988,12,64
1989,8,84
1990,12,109
1991,15,105
1992,17,124
1993,23,193
1994,31,233
1995,32,265
1996,42,278
1997,36,259
1998,60,292
1999,59,319
2000,54,416
2001,55,410
2002,57,399
2003,52,429
2004,56,425
2005,56,408
2006,54,445
2007,77,450
2008,67,502
2009,63,528
2010,53,469
2011,51,562
2012,36,469
2013,34,471
2014,33,483
2015,29,559
2016,23,538
2017,34,567
2018,22,577
2019,24,575
