year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,6
1969,0,10
1970,0,8
1971,0,11
1972,0,5
1973,0,8
1974,0,7
1975,0,10
1976,0,15
1977,0,26
1978,0,19
1979,0,25
1980,0,29
1981,0,33
1982,0,25
1983,0,24
1984,0,36
1985,0,28
1986,0,26
1987,0,37
1988,0,24
1989,0,48
1990,0,44
1991,7,49
1992,6,33
1993,7,47
1994,11,40
1995,8,58
1996,0,45
1997,12,52
1998,5,62
1999,15,97
2000,6,82
2001,14,74
2002,12,62
2003,11,73
2004,8,90
2005,13,75
2006,13,76
2007,13,97
2008,11,90
2009,16,83
2010,9,74
2011,6,88
2012,10,97
2013,12,113
2014,9,70
2015,9,81
2016,7,82
2017,6,72
2018,8,73
2019,16,92
