year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,5,0
1915,0,0
1916,5,0
1917,6,0
1918,5,0
1919,6,0
1920,7,0
1921,8,0
1922,5,0
1923,12,0
1924,13,0
1925,9,0
1926,15,0
1927,6,0
1928,12,0
1929,15,0
1930,14,0
1931,15,0
1932,18,0
1933,19,0
1934,15,0
1935,37,0
1936,32,0
1937,43,0
1938,35,0
1939,34,0
1940,32,0
1941,45,0
1942,50,0
1943,45,0
1944,49,0
1945,51,0
1946,47,0
1947,48,0
1948,59,0
1949,57,0
1950,43,0
1951,53,0
1952,56,0
1953,49,0
1954,49,0
1955,60,0
1956,55,0
1957,60,0
1958,52,0
1959,61,0
1960,50,0
1961,49,0
1962,52,0
1963,65,0
1964,74,0
1965,46,0
1966,42,0
1967,50,0
1968,48,0
1969,45,0
1970,42,0
1971,33,0
1972,30,0
1973,30,0
1974,27,0
1975,21,0
1976,25,0
1977,27,0
1978,16,0
1979,26,0
1980,15,0
1981,14,0
1982,21,0
1983,26,0
1984,15,0
1985,19,0
1986,26,0
1987,22,0
1988,27,0
1989,19,0
1990,24,0
1991,22,0
1992,17,0
1993,23,0
1994,18,0
1995,19,0
1996,19,0
1997,18,0
1998,16,0
1999,10,0
2000,25,0
2001,11,0
2002,10,0
2003,11,0
2004,7,0
2005,0,0
2006,9,0
2007,6,0
2008,9,0
2009,5,0
2010,6,0
2011,0,0
2012,7,0
2013,9,0
2014,6,0
2015,6,0
2016,6,0
2017,10,0
2018,8,0
2019,0,0
