year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,5
1970,0,0
1971,0,0
1972,0,5
1973,0,0
1974,0,12
1975,0,0
1976,0,11
1977,0,12
1978,5,11
1979,0,10
1980,0,10
1981,0,16
1982,0,13
1983,0,16
1984,0,20
1985,0,18
1986,0,18
1987,0,21
1988,7,34
1989,7,34
1990,8,41
1991,5,36
1992,10,45
1993,15,45
1994,14,74
1995,19,89
1996,16,96
1997,19,113
1998,19,137
1999,22,142
2000,24,149
2001,33,178
2002,30,187
2003,23,193
2004,31,228
2005,40,233
2006,42,284
2007,40,280
2008,37,291
2009,47,331
2010,39,354
2011,40,363
2012,44,372
2013,42,356
2014,36,389
2015,41,385
2016,42,436
2017,36,418
2018,32,504
2019,34,500
