year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,6,0
1956,5,0
1957,6,0
1958,5,0
1959,6,0
1960,0,0
1961,7,0
1962,7,0
1963,0,0
1964,0,0
1965,7,0
1966,0,0
1967,5,0
1968,14,0
1969,11,0
1970,11,0
1971,14,0
1972,28,0
1973,25,0
1974,32,0
1975,37,0
1976,35,0
1977,34,0
1978,44,0
1979,55,0
1980,62,0
1981,68,0
1982,61,0
1983,74,0
1984,68,0
1985,71,0
1986,100,0
1987,119,0
1988,97,0
1989,100,7
1990,105,6
1991,112,0
1992,104,5
1993,77,0
1994,75,0
1995,61,0
1996,70,0
1997,92,7
1998,100,7
1999,70,0
2000,66,0
2001,57,5
2002,48,7
2003,49,0
2004,51,8
2005,52,0
2006,49,7
2007,39,11
2008,38,8
2009,43,6
2010,33,7
2011,29,9
2012,27,11
2013,29,13
2014,32,14
2015,28,21
2016,23,18
2017,23,23
2018,29,25
2019,32,47
