year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,5
1920,0,6
1921,0,0
1922,0,5
1923,0,0
1924,0,6
1925,0,6
1926,0,0
1927,0,0
1928,0,5
1929,0,0
1930,0,8
1931,0,7
1932,0,0
1933,0,6
1934,0,5
1935,0,7
1936,0,0
1937,0,9
1938,0,8
1939,0,10
1940,0,7
1941,0,19
1942,0,0
1943,0,13
1944,0,9
1945,0,12
1946,0,7
1947,0,13
1948,0,21
1949,0,15
1950,0,11
1951,0,10
1952,0,12
1953,0,19
1954,0,12
1955,0,18
1956,0,19
1957,5,24
1958,20,34
1959,7,23
1960,8,43
1961,8,31
1962,0,31
1963,5,49
1964,9,45
1965,16,40
1966,12,40
1967,6,39
1968,11,44
1969,6,43
1970,16,45
1971,42,56
1972,16,38
1973,16,29
1974,16,52
1975,7,47
1976,12,59
1977,13,49
1978,15,80
1979,10,68
1980,25,61
1981,18,66
1982,22,62
1983,17,65
1984,38,62
1985,23,71
1986,33,83
1987,41,87
1988,22,87
1989,35,127
1990,30,129
1991,33,117
1992,28,98
1993,52,103
1994,63,95
1995,57,110
1996,50,87
1997,42,101
1998,66,90
1999,39,110
2000,56,102
2001,39,93
2002,45,97
2003,54,80
2004,75,88
2005,55,83
2006,62,84
2007,52,79
2008,39,108
2009,56,81
2010,36,83
2011,54,81
2012,53,64
2013,44,60
2014,37,62
2015,27,54
2016,25,52
2017,19,43
2018,21,35
2019,24,53
