year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,7
1943,0,0
1944,0,0
1945,0,10
1946,0,13
1947,0,18
1948,0,10
1949,0,12
1950,0,13
1951,0,13
1952,0,11
1953,0,17
1954,0,18
1955,0,31
1956,0,11
1957,0,44
1958,0,66
1959,0,68
1960,0,106
1961,0,60
1962,0,97
1963,0,120
1964,6,92
1965,0,69
1966,0,93
1967,0,79
1968,0,66
1969,0,84
1970,5,110
1971,8,98
1972,8,104
1973,0,102
1974,5,113
1975,0,126
1976,0,128
1977,0,115
1978,6,131
1979,13,146
1980,8,181
1981,11,167
1982,11,171
1983,13,225
1984,5,212
1985,10,272
1986,5,274
1987,10,289
1988,5,333
1989,10,395
1990,14,592
1991,18,667
1992,16,651
1993,6,613
1994,12,590
1995,13,623
1996,11,595
1997,9,717
1998,6,492
1999,5,446
2000,10,411
2001,7,377
2002,9,364
2003,0,382
2004,9,382
2005,8,381
2006,0,394
2007,8,364
2008,5,317
2009,0,310
2010,7,300
2011,6,263
2012,11,237
2013,0,209
2014,0,278
2015,0,227
2016,0,273
2017,0,233
2018,5,228
2019,0,225
