year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,5
1915,0,7
1916,0,10
1917,0,6
1918,0,10
1919,0,8
1920,0,14
1921,0,7
1922,0,8
1923,0,15
1924,0,6
1925,0,6
1926,0,6
1927,0,9
1928,0,0
1929,0,5
1930,0,5
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,10
1936,0,0
1937,0,6
1938,0,6
1939,0,9
1940,0,11
1941,0,11
1942,0,12
1943,0,15
1944,0,20
1945,0,20
1946,0,17
1947,0,29
1948,0,21
1949,0,29
1950,0,30
1951,7,48
1952,6,57
1953,6,53
1954,0,66
1955,5,55
1956,7,51
1957,17,44
1958,9,37
1959,9,28
1960,9,43
1961,8,31
1962,0,29
1963,7,26
1964,0,36
1965,0,35
1966,0,33
1967,0,29
1968,0,24
1969,0,19
1970,0,15
1971,5,17
1972,6,19
1973,0,10
1974,6,13
1975,0,15
1976,0,14
1977,0,13
1978,0,14
1979,0,17
1980,0,14
1981,0,14
1982,0,18
1983,0,12
1984,0,9
1985,0,20
1986,0,9
1987,0,7
1988,0,10
1989,0,9
1990,0,7
1991,0,9
1992,5,13
1993,0,8
1994,0,19
1995,0,16
1996,0,18
1997,0,18
1998,0,21
1999,0,22
2000,6,18
2001,5,27
2002,5,26
2003,0,20
2004,0,34
2005,0,23
2006,0,22
2007,0,26
2008,0,26
2009,7,23
2010,0,22
2011,0,19
2012,0,17
2013,0,21
2014,5,21
2015,0,12
2016,0,16
2017,0,11
2018,0,15
2019,0,17
