year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,5,0
1891,6,0
1892,9,0
1893,8,0
1894,0,0
1895,6,0
1896,5,0
1897,6,0
1898,0,0
1899,5,0
1900,0,0
1901,5,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,0,0
1913,0,0
1914,8,0
1915,5,0
1916,0,0
1917,7,0
1918,10,0
1919,10,0
1920,7,0
1921,0,0
1922,7,0
1923,6,0
1924,6,0
1925,8,0
1926,5,0
1927,0,0
1928,6,0
1929,0,0
1930,5,0
1931,0,0
1932,5,0
1933,0,0
1934,0,0
1935,0,0
1936,6,0
1937,6,0
1938,0,0
1939,0,0
1940,5,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,6,0
1947,0,0
1948,9,0
1949,7,0
1950,7,0
1951,6,0
1952,6,0
1953,13,0
1954,14,0
1955,17,0
1956,18,0
1957,22,0
1958,9,0
1959,11,0
1960,14,0
1961,16,0
1962,29,0
1963,20,0
1964,26,0
1965,21,0
1966,23,0
1967,26,0
1968,32,0
1969,28,0
1970,18,0
1971,23,0
1972,20,0
1973,22,0
1974,15,0
1975,18,0
1976,20,0
1977,16,0
1978,16,0
1979,18,0
1980,16,0
1981,17,0
1982,17,0
1983,16,0
1984,25,0
1985,15,0
1986,19,0
1987,18,0
1988,33,0
1989,24,0
1990,36,0
1991,46,0
1992,30,0
1993,24,0
1994,35,0
1995,26,0
1996,22,0
1997,37,0
1998,26,0
1999,27,0
2000,24,0
2001,28,0
2002,19,0
2003,13,0
2004,17,0
2005,18,0
2006,18,0
2007,14,0
2008,10,0
2009,13,0
2010,14,0
2011,8,0
2012,13,0
2013,17,0
2014,15,0
2015,20,0
2016,18,0
2017,16,0
2018,14,0
2019,12,0
