year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,5
1960,0,5
1961,0,5
1962,0,0
1963,11,9
1964,5,0
1965,0,0
1966,0,0
1967,0,9
1968,0,0
1969,0,8
1970,5,0
1971,7,13
1972,6,8
1973,0,13
1974,5,16
1975,7,23
1976,9,20
1977,14,27
1978,8,19
1979,10,14
1980,15,22
1981,17,19
1982,12,17
1983,12,12
1984,11,20
1985,14,24
1986,17,23
1987,16,21
1988,30,19
1989,23,34
1990,29,27
1991,18,24
1992,19,27
1993,28,30
1994,35,32
1995,43,27
1996,38,28
1997,49,25
1998,44,39
1999,65,48
2000,68,52
2001,81,58
2002,92,65
2003,107,61
2004,143,66
2005,113,65
2006,134,80
2007,120,69
2008,108,67
2009,166,86
2010,126,69
2011,157,75
2012,180,79
2013,170,77
2014,239,63
2015,334,57
2016,431,77
2017,568,57
2018,524,42
2019,664,37
