year,F,M
1880,7,0
1881,0,0
1882,5,0
1883,0,0
1884,5,0
1885,7,0
1886,6,0
1887,10,0
1888,8,0
1889,6,0
1890,13,0
1891,10,0
1892,8,0
1893,14,0
1894,12,0
1895,17,0
1896,10,0
1897,15,0
1898,7,0
1899,17,0
1900,17,0
1901,16,0
1902,24,0
1903,13,0
1904,15,0
1905,15,0
1906,17,0
1907,24,0
1908,20,0
1909,23,0
1910,16,0
1911,18,0
1912,13,0
1913,28,0
1914,40,0
1915,41,0
1916,44,0
1917,45,0
1918,45,0
1919,66,0
1920,57,0
1921,41,0
1922,51,0
1923,65,0
1924,60,0
1925,65,0
1926,43,0
1927,47,0
1928,52,0
1929,57,0
1930,42,0
1931,49,0
1932,42,0
1933,46,0
1934,48,0
1935,57,0
1936,66,0
1937,59,0
1938,57,0
1939,77,0
1940,81,0
1941,80,0
1942,66,0
1943,69,0
1944,68,0
1945,55,0
1946,75,0
1947,76,0
1948,76,0
1949,60,0
1950,76,0
1951,69,0
1952,60,0
1953,63,0
1954,76,0
1955,66,0
1956,82,0
1957,117,0
1958,146,0
1959,180,0
1960,185,0
1961,172,0
1962,189,0
1963,157,0
1964,160,0
1965,140,0
1966,110,0
1967,91,0
1968,109,0
1969,132,0
1970,165,0
1971,153,0
1972,147,0
1973,164,0
1974,195,0
1975,207,0
1976,219,0
1977,323,0
1978,440,0
1979,461,0
1980,503,5
1981,577,0
1982,564,0
1983,562,0
1984,566,0
1985,654,0
1986,655,0
1987,674,0
1988,587,0
1989,585,0
1990,469,0
1991,430,0
1992,457,0
1993,397,0
1994,349,0
1995,328,0
1996,274,0
1997,279,0
1998,257,0
1999,243,0
2000,220,0
2001,218,0
2002,239,0
2003,233,0
2004,239,0
2005,226,0
2006,210,0
2007,217,0
2008,214,0
2009,194,0
2010,183,0
2011,201,0
2012,165,0
2013,160,0
2014,184,0
2015,142,0
2016,133,0
2017,116,0
2018,113,0
2019,90,0
