year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,5,0
1960,0,0
1961,7,0
1962,0,0
1963,0,0
1964,8,0
1965,5,0
1966,0,0
1967,0,0
1968,5,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,5,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,5,0
1980,0,0
1981,8,0
1982,13,0
1983,15,0
1984,41,0
1985,37,0
1986,57,0
1987,53,0
1988,73,0
1989,81,0
1990,95,0
1991,83,0
1992,106,0
1993,119,0
1994,175,0
1995,312,13
1996,298,10
1997,316,6
1998,292,0
1999,343,0
2000,380,0
2001,380,0
2002,389,0
2003,438,0
2004,502,0
2005,562,5
2006,879,7
2007,987,0
2008,949,0
2009,996,9
2010,945,6
2011,822,5
2012,754,8
2013,692,0
2014,533,0
2015,602,8
2016,391,0
2017,333,0
2018,279,0
2019,244,0
