year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,5,0
1893,0,0
1894,0,0
1895,6,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,14,0
1915,8,0
1916,8,0
1917,10,0
1918,9,0
1919,16,0
1920,11,0
1921,12,0
1922,15,0
1923,10,0
1924,8,0
1925,17,0
1926,15,0
1927,13,0
1928,7,0
1929,10,0
1930,10,0
1931,8,0
1932,9,0
1933,10,0
1934,7,0
1935,14,0
1936,10,0
1937,7,0
1938,8,0
1939,19,0
1940,6,0
1941,8,0
1942,19,0
1943,15,0
1944,9,0
1945,15,0
1946,15,0
1947,13,0
1948,11,0
1949,22,0
1950,29,0
1951,14,0
1952,19,0
1953,29,0
1954,25,0
1955,29,0
1956,27,0
1957,25,0
1958,24,0
1959,16,0
1960,25,0
1961,20,0
1962,20,0
1963,26,0
1964,21,0
1965,17,0
1966,17,0
1967,29,0
1968,24,0
1969,19,0
1970,20,0
1971,19,0
1972,24,0
1973,23,0
1974,19,0
1975,22,0
1976,24,0
1977,20,0
1978,28,0
1979,34,0
1980,21,0
1981,33,0
1982,37,0
1983,34,0
1984,26,0
1985,33,0
1986,37,0
1987,36,0
1988,43,0
1989,277,0
1990,55,0
1991,42,0
1992,60,0
1993,47,0
1994,55,0
1995,44,0
1996,38,0
1997,42,0
1998,60,0
1999,52,0
2000,51,0
2001,65,0
2002,61,0
2003,63,0
2004,94,0
2005,65,0
2006,91,0
2007,69,0
2008,71,0
2009,90,0
2010,60,0
2011,71,0
2012,43,0
2013,44,0
2014,49,0
2015,49,0
2016,54,0
2017,38,0
2018,40,0
2019,42,0
