year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,7,0
1975,0,0
1976,0,0
1977,5,0
1978,0,0
1979,9,0
1980,0,0
1981,0,0
1982,7,0
1983,10,0
1984,0,0
1985,5,0
1986,13,0
1987,17,0
1988,20,0
1989,20,6
1990,24,5
1991,24,8
1992,44,15
1993,44,14
1994,69,16
1995,77,24
1996,91,13
1997,194,24
1998,448,39
1999,902,62
2000,922,74
2001,996,83
2002,867,99
2003,763,119
2004,1077,113
2005,1201,138
2006,1205,169
2007,1237,201
2008,1270,172
2009,1132,215
2010,1067,235
2011,1006,245
2012,867,263
2013,829,240
2014,855,217
2015,906,263
2016,863,279
2017,777,236
2018,677,306
2019,655,287
