year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,9,0
1957,10,0
1958,8,0
1959,7,0
1960,0,0
1961,8,0
1962,12,5
1963,0,5
1964,0,6
1965,10,0
1966,18,12
1967,14,0
1968,14,16
1969,26,21
1970,30,9
1971,32,17
1972,44,9
1973,49,31
1974,51,28
1975,70,35
1976,65,23
1977,68,22
1978,122,23
1979,150,26
1980,138,22
1981,136,27
1982,149,23
1983,152,23
1984,143,26
1985,157,27
1986,160,20
1987,174,29
1988,164,29
1989,176,26
1990,196,26
1991,178,29
1992,180,37
1993,127,25
1994,144,22
1995,141,21
1996,141,25
1997,93,25
1998,88,21
1999,98,12
2000,89,12
2001,69,11
2002,93,6
2003,109,11
2004,98,14
2005,93,18
2006,79,11
2007,82,9
2008,53,5
2009,47,8
2010,49,0
2011,50,6
2012,41,10
2013,32,8
2014,42,7
2015,40,5
2016,40,0
2017,35,7
2018,27,9
2019,25,6
