year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,5
1919,0,0
1920,0,0
1921,0,0
1922,0,6
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,6
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,5
1944,0,0
1945,0,0
1946,0,6
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,7
1952,0,5
1953,0,6
1954,0,5
1955,0,6
1956,0,6
1957,0,5
1958,0,0
1959,0,0
1960,0,5
1961,0,0
1962,0,0
1963,0,0
1964,0,5
1965,0,5
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,5,0
1971,0,0
1972,6,5
1973,0,0
1974,0,0
1975,0,0
1976,11,0
1977,13,11
1978,16,11
1979,26,11
1980,21,11
1981,24,9
1982,39,5
1983,38,8
1984,25,7
1985,36,6
1986,55,0
1987,59,6
1988,70,7
1989,71,6
1990,118,9
1991,147,11
1992,177,0
1993,151,9
1994,225,10
1995,191,7
1996,244,8
1997,254,5
1998,314,7
1999,324,15
2000,345,16
2001,311,5
2002,386,10
2003,403,9
2004,425,5
2005,500,18
2006,530,10
2007,651,9
2008,668,12
2009,700,16
2010,858,8
2011,1024,8
2012,1206,10
2013,1239,0
2014,1328,0
2015,1143,10
2016,990,6
2017,841,5
2018,887,10
2019,779,6
