year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,5
1949,0,5
1950,0,8
1951,0,7
1952,0,6
1953,0,11
1954,0,6
1955,0,0
1956,0,0
1957,0,10
1958,0,9
1959,0,6
1960,0,7
1961,0,5
1962,0,0
1963,0,0
1964,0,7
1965,0,0
1966,0,7
1967,0,14
1968,0,23
1969,0,23
1970,0,44
1971,0,48
1972,0,57
1973,0,56
1974,7,46
1975,0,46
1976,7,48
1977,7,48
1978,0,37
1979,6,44
1980,5,49
1981,9,39
1982,0,32
1983,7,43
1984,13,45
1985,10,52
1986,10,58
1987,22,88
1988,19,114
1989,20,117
1990,34,123
1991,90,187
1992,88,154
1993,70,151
1994,48,152
1995,58,138
1996,50,97
1997,65,110
1998,53,134
1999,59,118
2000,50,75
2001,59,108
2002,58,68
2003,52,109
2004,46,110
2005,41,79
2006,39,72
2007,47,76
2008,48,79
2009,29,53
2010,35,73
2011,33,50
2012,32,59
2013,24,47
2014,29,40
2015,23,41
2016,19,32
2017,13,29
2018,18,40
2019,19,19
