year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,6,0
1899,0,0
1900,0,0
1901,0,0
1902,7,0
1903,6,0
1904,8,0
1905,0,0
1906,7,0
1907,17,0
1908,26,0
1909,23,0
1910,34,0
1911,42,0
1912,50,0
1913,78,0
1914,96,0
1915,101,0
1916,123,0
1917,135,0
1918,115,0
1919,125,0
1920,130,0
1921,154,0
1922,164,0
1923,148,0
1924,202,0
1925,200,0
1926,293,0
1927,321,0
1928,291,0
1929,257,0
1930,210,0
1931,179,0
1932,188,0
1933,123,0
1934,110,0
1935,112,0
1936,74,0
1937,81,0
1938,72,0
1939,75,0
1940,71,0
1941,50,0
1942,55,0
1943,39,0
1944,61,0
1945,68,0
1946,305,0
1947,346,0
1948,281,0
1949,244,0
1950,232,0
1951,265,0
1952,263,0
1953,242,0
1954,249,0
1955,193,0
1956,179,0
1957,171,0
1958,144,0
1959,140,0
1960,137,0
1961,123,0
1962,114,0
1963,110,0
1964,92,0
1965,85,0
1966,74,0
1967,67,0
1968,54,0
1969,57,0
1970,65,0
1971,60,0
1972,55,0
1973,47,0
1974,40,0
1975,53,0
1976,36,0
1977,32,0
1978,45,0
1979,29,0
1980,41,0
1981,26,0
1982,30,0
1983,30,0
1984,30,0
1985,25,0
1986,24,0
1987,22,0
1988,23,0
1989,14,0
1990,31,0
1991,28,0
1992,16,0
1993,19,0
1994,11,0
1995,23,0
1996,65,0
1997,28,0
1998,21,0
1999,20,0
2000,17,0
2001,14,0
2002,12,0
2003,5,0
2004,11,0
2005,15,0
2006,7,0
2007,6,0
2008,0,0
2009,5,0
2010,10,0
2011,0,0
2012,8,0
2013,11,0
2014,0,0
2015,9,0
2016,9,0
2017,7,0
2018,0,0
2019,7,0
