year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,6,0
1896,7,0
1897,7,0
1898,7,0
1899,0,0
1900,13,0
1901,9,0
1902,12,0
1903,18,0
1904,27,0
1905,20,0
1906,30,0
1907,22,0
1908,48,0
1909,31,0
1910,45,0
1911,53,0
1912,85,0
1913,106,0
1914,121,0
1915,137,0
1916,138,0
1917,120,0
1918,106,0
1919,117,0
1920,145,0
1921,155,0
1922,171,0
1923,151,0
1924,164,0
1925,164,0
1926,138,0
1927,172,0
1928,202,0
1929,182,0
1930,147,0
1931,139,0
1932,152,0
1933,161,0
1934,149,0
1935,141,0
1936,106,0
1937,124,0
1938,119,0
1939,116,0
1940,84,0
1941,83,0
1942,83,0
1943,96,0
1944,79,0
1945,73,0
1946,68,0
1947,93,0
1948,79,0
1949,71,0
1950,75,0
1951,76,0
1952,69,0
1953,77,0
1954,88,0
1955,74,0
1956,80,0
1957,109,0
1958,117,0
1959,117,0
1960,116,0
1961,127,0
1962,107,0
1963,125,0
1964,99,0
1965,79,0
1966,68,0
1967,76,7
1968,57,0
1969,85,0
1970,71,29
1971,95,95
1972,93,157
1973,64,146
1974,50,113
1975,46,97
1976,38,91
1977,35,92
1978,29,76
1979,39,76
1980,31,93
1981,40,78
1982,29,77
1983,29,55
1984,23,68
1985,21,49
1986,10,36
1987,13,49
1988,21,28
1989,14,32
1990,22,44
1991,19,32
1992,12,30
1993,13,53
1994,9,37
1995,12,35
1996,9,29
1997,13,34
1998,11,35
1999,9,30
2000,9,29
2001,12,23
2002,6,37
2003,6,24
2004,5,31
2005,0,25
2006,5,21
2007,0,26
2008,0,23
2009,0,26
2010,0,29
2011,7,23
2012,6,25
2013,0,11
2014,0,14
2015,0,14
2016,0,6
2017,5,17
2018,0,5
2019,0,11
