year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,6
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,5
1912,0,5
1913,0,7
1914,0,10
1915,0,17
1916,0,13
1917,0,18
1918,0,33
1919,0,21
1920,0,19
1921,0,23
1922,0,29
1923,0,28
1924,0,23
1925,0,18
1926,0,37
1927,0,29
1928,0,26
1929,0,32
1930,0,25
1931,0,31
1932,0,18
1933,0,18
1934,0,21
1935,0,17
1936,0,17
1937,0,30
1938,0,16
1939,0,18
1940,0,16
1941,0,27
1942,0,37
1943,0,28
1944,0,24
1945,0,16
1946,0,29
1947,0,25
1948,0,19
1949,0,24
1950,0,29
1951,0,36
1952,0,18
1953,0,37
1954,0,23
1955,0,36
1956,0,28
1957,0,36
1958,0,32
1959,0,32
1960,0,36
1961,0,33
1962,0,28
1963,0,24
1964,0,23
1965,0,16
1966,0,20
1967,0,17
1968,0,10
1969,0,12
1970,0,18
1971,0,10
1972,0,11
1973,0,9
1974,0,12
1975,0,9
1976,0,8
1977,0,7
1978,0,14
1979,0,20
1980,0,12
1981,0,15
1982,0,10
1983,0,9
1984,0,11
1985,0,7
1986,0,15
1987,0,9
1988,0,16
1989,0,8
1990,0,12
1991,0,13
1992,0,7
1993,0,6
1994,0,10
1995,0,8
1996,0,5
1997,0,9
1998,0,7
1999,0,6
2000,0,6
2001,0,0
2002,0,5
2003,0,6
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
