year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,5
1912,0,0
1913,0,5
1914,0,5
1915,0,14
1916,0,13
1917,0,11
1918,0,19
1919,0,10
1920,0,13
1921,0,21
1922,0,15
1923,0,19
1924,0,21
1925,0,17
1926,0,13
1927,0,20
1928,0,20
1929,0,10
1930,0,19
1931,0,16
1932,0,5
1933,0,15
1934,0,10
1935,0,0
1936,0,6
1937,0,10
1938,0,6
1939,0,9
1940,0,7
1941,0,5
1942,0,11
1943,0,10
1944,0,10
1945,0,9
1946,0,10
1947,0,12
1948,0,13
1949,0,13
1950,0,7
1951,0,14
1952,0,11
1953,0,11
1954,0,9
1955,0,12
1956,0,12
1957,0,10
1958,0,10
1959,0,11
1960,0,20
1961,0,9
1962,0,20
1963,0,9
1964,0,11
1965,0,17
1966,0,10
1967,0,8
1968,0,13
1969,0,15
1970,0,11
1971,0,18
1972,0,18
1973,0,19
1974,0,18
1975,0,19
1976,0,7
1977,0,13
1978,0,16
1979,0,21
1980,0,20
1981,0,20
1982,0,14
1983,0,11
1984,0,12
1985,0,18
1986,0,16
1987,0,23
1988,0,14
1989,0,21
1990,0,28
1991,0,25
1992,0,29
1993,0,28
1994,0,32
1995,0,18
1996,0,39
1997,0,27
1998,0,40
1999,0,36
2000,0,35
2001,0,27
2002,0,23
2003,0,33
2004,0,39
2005,0,41
2006,0,36
2007,0,37
2008,0,42
2009,0,29
2010,0,27
2011,0,23
2012,0,26
2013,0,27
2014,0,24
2015,0,29
2016,0,30
2017,0,32
2018,0,39
2019,0,37
