year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,6,0
1917,0,0
1918,5,0
1919,5,0
1920,7,0
1921,6,0
1922,13,0
1923,6,0
1924,10,0
1925,15,0
1926,15,0
1927,18,0
1928,31,0
1929,32,0
1930,28,0
1931,31,0
1932,36,0
1933,26,0
1934,26,0
1935,38,0
1936,40,0
1937,29,0
1938,45,0
1939,32,0
1940,43,0
1941,46,0
1942,54,0
1943,50,0
1944,69,0
1945,73,0
1946,89,0
1947,97,0
1948,125,0
1949,135,0
1950,122,0
1951,155,0
1952,166,0
1953,189,0
1954,169,0
1955,158,0
1956,188,0
1957,202,0
1958,179,0
1959,224,0
1960,173,0
1961,235,0
1962,193,0
1963,189,0
1964,218,0
1965,201,0
1966,222,0
1967,213,0
1968,205,0
1969,215,0
1970,227,0
1971,193,7
1972,189,0
1973,231,0
1974,240,0
1975,210,5
1976,231,0
1977,211,0
1978,211,0
1979,236,0
1980,240,0
1981,187,0
1982,178,5
1983,190,0
1984,166,0
1985,180,5
1986,152,0
1987,159,0
1988,154,0
1989,202,6
1990,191,6
1991,216,0
1992,218,0
1993,220,0
1994,252,0
1995,283,5
1996,274,0
1997,287,0
1998,428,0
1999,307,0
2000,279,0
2001,275,0
2002,241,0
2003,276,0
2004,287,0
2005,278,0
2006,237,0
2007,275,0
2008,221,0
2009,223,0
2010,187,0
2011,138,0
2012,157,0
2013,143,0
2014,131,0
2015,114,0
2016,107,0
2017,106,0
2018,121,0
2019,129,0
