year,Girls,Boys
1880,54,0
1881,50,0
1882,70,0
1883,68,0
1884,62,5
1885,87,0
1886,89,6
1887,82,5
1888,118,6
1889,133,0
1890,125,5
1891,137,0
1892,151,0
1893,138,0
1894,165,5
1895,150,5
1896,167,0
1897,166,11
1898,181,7
1899,137,8
1900,236,7
1901,167,6
1902,185,9
1903,170,6
1904,173,5
1905,205,8
1906,188,9
1907,194,6
1908,213,7
1909,211,7
1910,240,15
1911,245,13
1912,259,21
1913,274,23
1914,336,19
1915,344,22
1916,388,26
1917,364,32
1918,391,26
1919,374,33
1920,328,33
1921,308,26
1922,312,35
1923,265,25
1924,262,33
1925,286,33
1926,243,35
1927,219,27
1928,179,24
1929,153,23
1930,167,23
1931,151,19
1932,154,23
1933,153,18
1934,118,15
1935,118,13
1936,133,17
1937,141,19
1938,121,16
1939,115,16
1940,129,12
1941,105,20
1942,90,13
1943,80,14
1944,108,20
1945,68,19
1946,69,9
1947,82,10
1948,67,13
1949,61,10
1950,79,10
1951,77,12
1952,57,12
1953,38,7
1954,52,10
1955,48,8
1956,48,10
1957,41,5
1958,38,6
1959,36,14
1960,31,0
1961,28,11
1962,30,6
1963,18,5
1964,22,0
1965,18,0
1966,25,0
1967,12,0
1968,13,0
1969,8,0
1970,10,5
1971,11,0
1972,8,0
1973,7,0
1974,8,0
1975,0,0
1976,6,0
1977,0,0
1978,0,0
1979,6,5
1980,5,0
1981,9,0
1982,5,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,5,0
1989,5,0
1990,0,0
1991,8,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
