year,F,M
1880,0,0
1881,0,0
1882,0,5
1883,0,0
1884,7,0
1885,8,0
1886,5,0
1887,10,0
1888,0,0
1889,11,7
1890,15,5
1891,16,0
1892,16,0
1893,23,0
1894,22,7
1895,22,0
1896,29,0
1897,35,0
1898,35,0
1899,32,0
1900,29,7
1901,45,0
1902,37,0
1903,44,8
1904,43,15
1905,51,6
1906,67,0
1907,77,9
1908,70,12
1909,80,5
1910,74,13
1911,116,12
1912,107,20
1913,133,31
1914,158,33
1915,193,49
1916,209,43
1917,232,53
1918,258,45
1919,221,55
1920,250,55
1921,203,50
1922,163,44
1923,187,47
1924,166,54
1925,156,46
1926,138,30
1927,138,47
1928,117,34
1929,139,40
1930,106,30
1931,108,39
1932,101,27
1933,112,21
1934,89,39
1935,97,31
1936,77,29
1937,104,25
1938,93,17
1939,70,28
1940,93,24
1941,73,22
1942,107,36
1943,78,24
1944,66,18
1945,59,21
1946,60,21
1947,59,29
1948,53,24
1949,39,16
1950,53,24
1951,57,14
1952,53,22
1953,60,19
1954,49,19
1955,40,13
1956,35,18
1957,42,10
1958,24,18
1959,30,13
1960,28,18
1961,28,21
1962,24,10
1963,20,11
1964,20,19
1965,17,21
1966,27,12
1967,20,10
1968,23,12
1969,20,12
1970,13,15
1971,16,10
1972,8,11
1973,10,12
1974,18,5
1975,16,0
1976,8,9
1977,9,9
1978,11,0
1979,10,0
1980,14,12
1981,13,5
1982,0,6
1983,5,0
1984,8,9
1985,6,7
1986,12,8
1987,5,0
1988,7,8
1989,8,15
1990,7,6
1991,5,5
1992,6,5
1993,0,0
1994,6,5
1995,6,7
1996,0,5
1997,0,6
1998,8,6
1999,0,9
2000,5,0
2001,0,7
2002,6,0
2003,0,7
2004,0,0
2005,9,5
2006,5,0
2007,0,5
2008,5,0
2009,9,8
2010,5,0
2011,11,0
2012,0,0
2013,7,0
2014,0,5
2015,7,0
2016,15,6
2017,15,0
2018,9,9
2019,9,5
