year,F,M
1880,11,0
1881,0,0
1882,12,0
1883,5,0
1884,10,0
1885,11,0
1886,13,0
1887,14,0
1888,14,0
1889,12,0
1890,15,0
1891,21,0
1892,21,0
1893,14,0
1894,12,0
1895,16,0
1896,15,0
1897,9,0
1898,9,0
1899,11,0
1900,21,0
1901,13,0
1902,11,0
1903,14,0
1904,8,0
1905,15,0
1906,7,0
1907,11,0
1908,11,0
1909,6,0
1910,8,0
1911,17,0
1912,13,0
1913,19,0
1914,15,0
1915,32,0
1916,36,0
1917,25,0
1918,22,0
1919,32,0
1920,26,0
1921,33,0
1922,30,0
1923,36,0
1924,29,0
1925,30,0
1926,23,0
1927,32,0
1928,24,0
1929,26,0
1930,33,0
1931,19,0
1932,29,0
1933,28,0
1934,22,0
1935,16,0
1936,21,0
1937,9,0
1938,15,0
1939,18,0
1940,15,0
1941,19,0
1942,25,0
1943,36,0
1944,23,0
1945,30,0
1946,34,0
1947,53,0
1948,61,0
1949,53,0
1950,62,0
1951,60,0
1952,70,0
1953,73,0
1954,83,0
1955,158,0
1956,167,0
1957,166,0
1958,197,0
1959,197,0
1960,267,0
1961,273,0
1962,397,0
1963,458,0
1964,459,0
1965,325,0
1966,411,0
1967,486,0
1968,502,0
1969,389,0
1970,401,0
1971,396,0
1972,363,0
1973,314,0
1974,284,0
1975,361,0
1976,268,0
1977,297,0
1978,264,0
1979,267,0
1980,209,0
1981,212,0
1982,189,0
1983,171,0
1984,202,0
1985,173,0
1986,149,0
1987,151,0
1988,128,0
1989,126,0
1990,107,0
1991,96,0
1992,104,0
1993,98,0
1994,71,0
1995,60,0
1996,63,0
1997,68,0
1998,51,0
1999,47,0
2000,68,0
2001,51,0
2002,39,0
2003,43,0
2004,36,0
2005,30,0
2006,22,0
2007,30,0
2008,28,0
2009,21,0
2010,16,0
2011,16,0
2012,15,0
2013,16,0
2014,10,0
2015,14,0
2016,10,0
2017,7,0
2018,7,0
2019,6,0
