year,Girls,Boys
1880,0,7
1881,0,5
1882,0,0
1883,0,5
1884,8,5
1885,9,0
1886,13,8
1887,8,7
1888,9,10
1889,11,9
1890,18,9
1891,16,6
1892,21,0
1893,15,10
1894,9,11
1895,16,11
1896,17,8
1897,21,7
1898,24,18
1899,8,7
1900,26,13
1901,12,9
1902,19,14
1903,26,6
1904,18,17
1905,23,15
1906,28,16
1907,27,18
1908,21,14
1909,25,26
1910,25,21
1911,28,17
1912,32,40
1913,24,39
1914,35,40
1915,47,45
1916,56,48
1917,37,53
1918,58,40
1919,62,66
1920,44,51
1921,58,58
1922,50,44
1923,32,48
1924,44,54
1925,31,44
1926,24,36
1927,23,44
1928,33,38
1929,24,34
1930,19,38
1931,22,28
1932,15,29
1933,21,34
1934,12,22
1935,18,19
1936,12,26
1937,15,34
1938,14,24
1939,8,30
1940,15,15
1941,16,15
1942,8,21
1943,5,16
1944,15,21
1945,7,17
1946,14,20
1947,12,24
1948,8,21
1949,10,19
1950,7,15
1951,5,20
1952,13,32
1953,8,12
1954,7,19
1955,5,13
1956,10,15
1957,7,17
1958,5,22
1959,0,9
1960,5,11
1961,9,0
1962,6,12
1963,7,21
1964,7,11
1965,5,7
1966,0,9
1967,8,5
1968,7,8
1969,0,6
1970,7,11
1971,0,8
1972,0,9
1973,0,10
1974,0,11
1975,8,5
1976,0,23
1977,9,23
1978,6,23
1979,11,27
1980,6,19
1981,11,15
1982,6,9
1983,12,13
1984,8,13
1985,9,14
1986,6,10
1987,9,10
1988,9,9
1989,9,13
1990,0,10
1991,6,16
1992,8,8
1993,0,8
1994,0,5
1995,0,10
1996,7,10
1997,0,10
1998,6,10
1999,0,8
2000,0,16
2001,5,11
2002,10,10
2003,0,8
2004,6,17
2005,15,8
2006,16,12
2007,15,17
2008,8,11
2009,7,11
2010,9,18
2011,8,21
2012,10,23
2013,13,20
2014,16,24
2015,17,28
2016,19,17
2017,34,32
2018,35,30
2019,37,44
