year,Girls,Boys
1880,0,9
1881,0,10
1882,0,18
1883,0,22
1884,0,13
1885,0,18
1886,0,9
1887,0,8
1888,0,10
1889,0,11
1890,0,7
1891,0,12
1892,0,12
1893,0,11
1894,0,15
1895,0,15
1896,0,11
1897,0,8
1898,0,8
1899,0,14
1900,0,18
1901,0,10
1902,0,10
1903,0,13
1904,0,13
1905,0,14
1906,0,9
1907,0,5
1908,0,13
1909,0,13
1910,0,12
1911,0,5
1912,0,25
1913,0,24
1914,0,24
1915,0,37
1916,0,24
1917,0,27
1918,0,25
1919,0,31
1920,0,39
1921,0,19
1922,0,35
1923,0,38
1924,0,27
1925,0,28
1926,0,26
1927,0,21
1928,0,21
1929,0,21
1930,0,14
1931,0,23
1932,0,12
1933,0,15
1934,0,17
1935,0,8
1936,0,12
1937,0,9
1938,0,0
1939,0,0
1940,0,5
1941,0,8
1942,0,7
1943,0,7
1944,0,11
1945,0,8
1946,0,8
1947,0,7
1948,0,11
1949,0,9
1950,0,8
1951,0,5
1952,0,8
1953,0,8
1954,0,6
1955,0,0
1956,0,0
1957,0,0
1958,0,7
1959,0,6
1960,0,6
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,7
1967,0,5
1968,0,0
1969,0,6
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,6
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
