year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,5
1914,0,12
1915,0,14
1916,0,14
1917,0,9
1918,0,14
1919,0,21
1920,0,12
1921,0,15
1922,0,12
1923,0,20
1924,0,30
1925,0,25
1926,0,17
1927,0,24
1928,0,20
1929,0,32
1930,0,34
1931,0,29
1932,0,29
1933,5,35
1934,0,42
1935,0,52
1936,0,61
1937,10,52
1938,0,63
1939,5,51
1940,6,81
1941,10,67
1942,0,67
1943,6,74
1944,0,61
1945,5,48
1946,7,77
1947,7,83
1948,9,75
1949,8,94
1950,10,93
1951,7,89
1952,14,63
1953,9,75
1954,9,88
1955,0,77
1956,7,82
1957,6,62
1958,5,80
1959,9,79
1960,6,68
1961,9,54
1962,9,68
1963,5,63
1964,6,49
1965,9,50
1966,9,43
1967,0,39
1968,0,47
1969,5,41
1970,0,50
1971,0,44
1972,0,43
1973,0,40
1974,0,22
1975,6,35
1976,0,23
1977,0,32
1978,0,26
1979,0,23
1980,0,26
1981,0,23
1982,0,27
1983,0,17
1984,0,8
1985,0,10
1986,0,19
1987,0,11
1988,0,21
1989,0,23
1990,0,14
1991,0,11
1992,0,18
1993,0,13
1994,0,13
1995,0,10
1996,0,7
1997,0,12
1998,0,9
1999,0,7
2000,0,11
2001,0,0
2002,0,9
2003,0,6
2004,0,5
2005,0,6
2006,0,0
2007,0,7
2008,0,6
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,5
2019,0,0
