year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,6
1903,0,0
1904,0,0
1905,0,0
1906,0,5
1907,0,0
1908,0,5
1909,0,6
1910,0,7
1911,0,6
1912,0,18
1913,0,19
1914,0,36
1915,0,47
1916,0,39
1917,0,45
1918,0,47
1919,0,38
1920,0,66
1921,0,64
1922,0,50
1923,0,45
1924,0,39
1925,0,33
1926,0,40
1927,0,39
1928,0,45
1929,0,38
1930,0,46
1931,0,49
1932,0,48
1933,0,38
1934,0,39
1935,0,39
1936,0,40
1937,0,35
1938,0,30
1939,0,24
1940,0,38
1941,0,40
1942,0,39
1943,0,41
1944,0,21
1945,0,27
1946,0,29
1947,0,45
1948,0,29
1949,0,46
1950,0,41
1951,0,42
1952,0,26
1953,0,36
1954,0,36
1955,0,29
1956,0,23
1957,0,42
1958,0,34
1959,0,14
1960,0,22
1961,0,26
1962,0,24
1963,0,22
1964,0,15
1965,0,25
1966,0,12
1967,0,26
1968,0,12
1969,0,9
1970,0,14
1971,0,14
1972,0,17
1973,0,10
1974,0,15
1975,0,0
1976,0,14
1977,0,0
1978,0,12
1979,0,14
1980,0,8
1981,0,7
1982,0,6
1983,0,12
1984,0,12
1985,0,6
1986,0,8
1987,0,9
1988,0,0
1989,0,0
1990,0,0
1991,0,5
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,5
1997,0,7
1998,0,5
1999,0,0
2000,0,0
2001,0,5
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
