year,Girls,Boys
1880,5,0
1881,9,0
1882,10,0
1883,13,0
1884,7,0
1885,12,0
1886,14,0
1887,16,0
1888,10,0
1889,12,6
1890,16,5
1891,10,0
1892,15,0
1893,12,0
1894,17,0
1895,8,0
1896,10,0
1897,12,0
1898,10,5
1899,7,0
1900,8,6
1901,10,0
1902,0,0
1903,17,0
1904,5,8
1905,9,6
1906,7,0
1907,9,5
1908,7,5
1909,13,5
1910,12,0
1911,10,0
1912,12,0
1913,6,8
1914,13,0
1915,15,0
1916,16,5
1917,20,9
1918,15,8
1919,12,0
1920,12,6
1921,16,5
1922,17,9
1923,16,5
1924,12,7
1925,16,0
1926,16,11
1927,12,0
1928,5,7
1929,15,8
1930,13,0
1931,10,0
1932,13,0
1933,15,5
1934,19,6
1935,11,0
1936,13,7
1937,16,0
1938,16,0
1939,18,0
1940,21,0
1941,31,0
1942,34,0
1943,35,5
1944,26,0
1945,41,0
1946,49,0
1947,64,0
1948,43,0
1949,37,5
1950,40,0
1951,28,6
1952,32,0
1953,38,0
1954,38,0
1955,29,0
1956,36,0
1957,50,0
1958,52,0
1959,33,0
1960,43,0
1961,45,0
1962,33,0
1963,34,0
1964,31,0
1965,34,0
1966,42,0
1967,31,0
1968,19,0
1969,25,0
1970,27,0
1971,31,0
1972,21,0
1973,21,0
1974,31,0
1975,22,0
1976,32,0
1977,33,0
1978,23,0
1979,28,0
1980,43,0
1981,57,0
1982,69,0
1983,56,0
1984,45,0
1985,36,0
1986,32,0
1987,19,0
1988,12,0
1989,9,0
1990,23,0
1991,19,0
1992,16,0
1993,12,0
1994,15,0
1995,12,0
1996,9,0
1997,14,0
1998,9,0
1999,8,0
2000,7,0
2001,13,0
2002,10,0
2003,0,0
2004,6,0
2005,9,0
2006,8,0
2007,0,0
2008,6,0
2009,5,0
2010,0,0
2011,0,0
2012,6,0
2013,8,0
2014,5,0
2015,12,0
2016,0,0
2017,5,0
2018,0,0
2019,5,0
