year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,6
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,8
1896,0,5
1897,0,0
1898,0,6
1899,0,5
1900,0,7
1901,0,0
1902,0,0
1903,0,0
1904,0,5
1905,0,6
1906,0,10
1907,0,9
1908,0,8
1909,0,7
1910,0,12
1911,0,9
1912,0,39
1913,0,41
1914,0,61
1915,0,62
1916,0,75
1917,0,69
1918,0,72
1919,0,79
1920,0,81
1921,0,95
1922,0,90
1923,0,114
1924,0,99
1925,0,110
1926,0,103
1927,0,124
1928,0,101
1929,0,122
1930,0,104
1931,0,119
1932,0,122
1933,0,128
1934,0,136
1935,0,140
1936,0,139
1937,0,138
1938,5,157
1939,0,169
1940,0,170
1941,0,171
1942,0,204
1943,15,204
1944,5,213
1945,7,198
1946,7,211
1947,7,299
1948,11,342
1949,8,433
1950,6,326
1951,7,378
1952,14,304
1953,14,293
1954,8,307
1955,5,292
1956,7,284
1957,6,262
1958,0,245
1959,8,246
1960,0,219
1961,5,227
1962,5,214
1963,6,201
1964,8,215
1965,9,164
1966,6,173
1967,9,174
1968,8,182
1969,6,187
1970,7,212
1971,0,191
1972,6,185
1973,0,154
1974,13,138
1975,8,183
1976,5,138
1977,8,135
1978,7,154
1979,5,152
1980,9,157
1981,11,150
1982,10,126
1983,8,143
1984,8,151
1985,12,159
1986,8,184
1987,8,164
1988,12,147
1989,12,161
1990,19,176
1991,10,156
1992,24,148
1993,25,152
1994,15,151
1995,16,152
1996,16,143
1997,17,114
1998,19,133
1999,11,122
2000,0,116
2001,6,94
2002,10,103
2003,7,93
2004,0,85
2005,6,80
2006,0,66
2007,0,46
2008,0,57
2009,0,51
2010,0,59
2011,0,31
2012,0,55
2013,0,50
2014,0,62
2015,0,47
2016,0,32
2017,0,55
2018,0,57
2019,0,49
