year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,5
1909,0,7
1910,0,5
1911,0,0
1912,0,13
1913,0,21
1914,0,13
1915,0,23
1916,0,20
1917,0,22
1918,0,27
1919,0,15
1920,0,11
1921,0,12
1922,0,15
1923,0,6
1924,0,12
1925,0,23
1926,0,18
1927,0,14
1928,0,15
1929,0,12
1930,0,13
1931,0,11
1932,0,25
1933,0,9
1934,0,8
1935,0,9
1936,0,7
1937,0,8
1938,0,11
1939,0,8
1940,0,8
1941,0,10
1942,0,7
1943,0,10
1944,0,10
1945,0,9
1946,0,13
1947,0,11
1948,0,13
1949,0,11
1950,0,16
1951,0,19
1952,0,8
1953,0,27
1954,0,12
1955,0,17
1956,0,22
1957,0,15
1958,0,32
1959,0,15
1960,0,21
1961,0,28
1962,0,21
1963,0,21
1964,0,22
1965,0,18
1966,0,19
1967,0,17
1968,0,27
1969,0,23
1970,0,28
1971,0,39
1972,0,17
1973,0,25
1974,0,28
1975,0,27
1976,0,15
1977,0,14
1978,0,21
1979,0,22
1980,0,20
1981,0,19
1982,0,19
1983,0,17
1984,0,27
1985,0,23
1986,0,37
1987,0,41
1988,0,34
1989,0,56
1990,0,56
1991,0,206
1992,0,191
1993,0,188
1994,0,342
1995,0,317
1996,0,337
1997,0,347
1998,0,412
1999,0,370
2000,0,352
2001,0,357
2002,0,398
2003,0,373
2004,6,394
2005,0,450
2006,0,512
2007,0,464
2008,0,487
2009,0,480
2010,0,457
2011,0,520
2012,0,603
2013,0,757
2014,0,815
2015,5,825
2016,6,795
2017,0,707
2018,0,619
2019,5,572
