year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,12,0
1913,8,8
1914,13,0
1915,14,0
1916,22,8
1917,29,10
1918,24,5
1919,32,0
1920,28,5
1921,32,7
1922,40,8
1923,36,8
1924,42,7
1925,31,13
1926,36,12
1927,26,9
1928,45,12
1929,41,13
1930,40,5
1931,29,17
1932,29,20
1933,30,11
1934,28,13
1935,41,13
1936,55,13
1937,39,13
1938,51,21
1939,60,14
1940,42,15
1941,33,14
1942,44,13
1943,39,15
1944,40,16
1945,28,19
1946,38,13
1947,62,18
1948,36,25
1949,54,25
1950,41,18
1951,38,23
1952,27,13
1953,41,11
1954,40,15
1955,41,9
1956,27,26
1957,20,9
1958,14,15
1959,28,13
1960,24,14
1961,33,8
1962,18,14
1963,23,12
1964,46,0
1965,16,6
1966,16,8
1967,12,10
1968,17,9
1969,21,0
1970,15,5
1971,12,8
1972,8,7
1973,8,5
1974,8,0
1975,11,9
1976,9,0
1977,13,0
1978,6,5
1979,8,0
1980,5,6
1981,0,0
1982,8,0
1983,5,0
1984,9,0
1985,6,0
1986,5,5
1987,9,0
1988,9,0
1989,11,0
1990,0,0
1991,7,0
1992,0,0
1993,5,0
1994,0,0
1995,0,0
1996,0,0
1997,6,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
